"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00406036501,00406,0365,01,2009,4,false,HYDROCODON,26747.000,745.000000000,17584.42,17506.02,78.40
FFSU,AK,00406036601,00406,0366,01,2009,4,false,HYDROCODON,17029.000,320.000000000,11306.49,11211.45,95.04
FFSU,AK,00406036701,00406,0367,01,2009,4,false,HYDROCODON,11999.000,189.000000000,7551.57,7551.57,0.00
FFSU,AK,00406036705,00406,0367,05,2009,4,false,HYDROCODON,10969.000,149.000000000,6987.22,6987.22,0.00
FFSU,AK,00406037516,00406,0375,16,2009,4,false,HYDROCODON,16329.000,61.000000000,1773.43,1749.18,24.25
FFSU,AK,00591034905,00591,0349,05,2009,4,false,HYDROCODON,11602.000,424.000000000,6279.99,6246.61,33.38
FFSU,AK,00591038501,00591,0385,01,2009,4,false,HYDROCODON,2127.000,53.000000000,1144.05,1144.05,0.00
FFSU,AK,00591038505,00591,0385,05,2009,4,false,HYDROCODON,2722.000,66.000000000,1260.99,1260.99,0.00
FFSU,AK,00591038705,00591,0387,05,2009,4,false,HYDROCODON,2387.000,67.000000000,743.95,743.95,0.00
FFSU,AK,00591050205,00591,0502,05,2009,4,false,HYDROCODON,888.000,39.000000000,402.78,401.78,1.00
FFSU,AK,00591050301,00591,0503,01,2009,4,false,HYDROCODON,1015.000,11.000000000,247.20,247.20,0.00
FFSU,AK,00591054001,00591,0540,01,2009,4,false,HYDROCODON,1586.000,25.000000000,931.49,898.79,32.70
FFSU,AK,00591054005,00591,0540,05,2009,4,false,HYDROCODON,2062.000,25.000000000,920.24,920.24,0.00
FFSU,AK,00591085301,00591,0853,01,2009,4,false,HYDROCODON,735.000,11.000000000,568.56,568.56,0.00
FFSU,AK,00591085305,00591,0853,05,2009,4,false,HYDROCODON,28644.000,344.000000000,17470.88,17470.88,0.00
FFSU,AK,00591320201,00591,3202,01,2009,4,false,HYDROCODON,17455.000,503.000000000,10323.13,10281.16,41.97
FFSU,AK,00591320301,00591,3203,01,2009,4,false,HYDROCODON,11895.000,217.000000000,7894.15,7858.62,35.53
FFSU,AK,00603129558,00603,1295,58,2009,4,false,HYDROCODON,24337.000,106.000000000,2977.09,2927.45,49.64
FFSU,AK,00603388121,00603,3881,21,2009,4,false,HYDROCODON,993.000,31.000000000,606.09,606.09,0.00
FFSU,AK,00603388132,00603,3881,32,2009,4,false,HYDROCODON,1228.000,33.000000000,784.48,784.48,0.00
FFSU,AK,00603388232,00603,3882,32,2009,4,false,HYDROCODON,606.000,13.000000000,361.95,361.95,0.00
FFSU,AK,00603388721,00603,3887,21,2009,4,false,HYDROCODON,14446.000,181.000000000,9903.55,9903.55,0.00
FFSU,AK,00603388728,00603,3887,28,2009,4,false,HYDROCODON,38391.000,462.000000000,21599.49,21440.90,158.59
FFSU,AK,53746014501,53746,0145,01,2009,4,false,HYDROCODON,2592.000,62.000000000,3134.44,3104.34,30.10
FFSU,AK,62037052401,62037,0524,01,2009,4,false,HYDROCODON,1361.000,23.000000000,1461.16,1458.68,2.48
FFSU,AK,63739038410,63739,0384,10,2009,4,false,HYDROCODON,28.000,17.000000000,44519.27,44519.27,0.00
FFSU,AK,00093516101,00093,5161,01,2009,3,false,HYDROCODON,3631.000,85.000000000,4106.01,4097.42,8.59
FFSU,AK,00121065516,00121,0655,16,2009,3,false,HYDROCODON,32868.000,143.000000000,4105.94,4077.45,28.49
FFSU,AK,00406035701,00406,0357,01,2009,3,false,HYDROCODON,19555.000,686.000000000,10227.86,10226.86,1.00
FFSU,AK,00406035705,00406,0357,05,2009,3,false,HYDROCODON,92249.000,3364.000000000,33938.21,33905.58,32.63
FFSU,AK,00406035762,00406,0357,62,2009,3,false,HYDROCODON,86.000,13.000000000,142.52,142.52,0.00
FFSU,AK,00406035801,00406,0358,01,2009,3,false,HYDROCODON,1496.000,28.000000000,597.39,597.39,0.00
FFSU,AK,00406035805,00406,0358,05,2009,3,false,HYDROCODON,4733.000,95.000000000,1849.86,1849.86,0.00
FFSU,AK,00406035901,00406,0359,01,2009,3,false,HYDROCODON,380.000,15.000000000,230.12,230.12,0.00
FFSU,AK,00406036001,00406,0360,01,2009,3,false,HYDROCODON,3794.000,110.000000000,1169.45,1169.45,0.00
FFSU,AK,00406036005,00406,0360,05,2009,3,false,HYDROCODON,7799.000,282.000000000,2646.21,2643.91,2.30
FFSU,AK,00406036101,00406,0361,01,2009,3,false,HYDROCODON,1238.000,25.000000000,362.10,362.10,0.00
FFSU,AK,00406036105,00406,0361,05,2009,3,false,HYDROCODON,2105.000,33.000000000,493.69,493.69,0.00
FFSU,AK,00406036201,00406,0362,01,2009,3,false,HYDROCODON,2598.000,45.000000000,1482.95,1482.95,0.00
FFSU,AK,00406036301,00406,0363,01,2009,3,false,HYDROCODON,3782.000,54.000000000,2172.32,2172.32,0.00
FFSU,AK,00406036305,00406,0363,05,2009,3,false,HYDROCODON,831.000,14.000000000,408.92,408.92,0.00
FFSU,AK,00406036501,00406,0365,01,2009,3,false,HYDROCODON,28883.000,834.000000000,19357.80,19219.36,138.44
FFSU,AK,00406036601,00406,0366,01,2009,3,false,HYDROCODON,18337.000,370.000000000,12389.50,12296.86,92.64
FFSU,AK,00406036701,00406,0367,01,2009,3,false,HYDROCODON,10595.000,177.000000000,6199.68,6191.73,7.95
FFSU,AK,00406036705,00406,0367,05,2009,3,false,HYDROCODON,8789.000,132.000000000,5892.35,5846.25,46.10
FFSU,AK,00406037516,00406,0375,16,2009,3,false,HYDROCODON,13910.000,51.000000000,1629.23,1629.23,0.00
FFSU,AK,00591034905,00591,0349,05,2009,3,false,HYDROCODON,12789.000,438.000000000,7360.44,7355.53,4.91
FFSU,AK,00591038501,00591,0385,01,2009,3,false,HYDROCODON,3191.000,75.000000000,1934.26,1934.26,0.00
FFSU,AK,00591038505,00591,0385,05,2009,3,false,HYDROCODON,1446.000,32.000000000,668.21,668.21,0.00
FFSU,AK,00591038705,00591,0387,05,2009,3,false,HYDROCODON,2023.000,63.000000000,700.77,700.77,0.00
FFSU,AK,00591050205,00591,0502,05,2009,3,false,HYDROCODON,1060.000,42.000000000,548.33,547.17,1.16
FFSU,AK,00591050301,00591,0503,01,2009,3,false,HYDROCODON,1701.000,21.000000000,421.86,421.86,0.00
FFSU,AK,00591054001,00591,0540,01,2009,3,false,HYDROCODON,2402.000,39.000000000,1400.81,1395.25,5.56
FFSU,AK,00591054005,00591,0540,05,2009,3,false,HYDROCODON,2276.000,30.000000000,1090.29,1090.29,0.00
FFSU,AK,00591085301,00591,0853,01,2009,3,false,HYDROCODON,1392.000,31.000000000,1151.92,1151.92,0.00
FFSU,AK,00591085305,00591,0853,05,2009,3,false,HYDROCODON,30889.000,369.000000000,18701.07,18701.07,0.00
FFSU,AK,00591320201,00591,3202,01,2009,3,false,HYDROCODON,17398.000,519.000000000,10212.12,10171.72,40.40
FFSU,AK,00591320301,00591,3203,01,2009,3,false,HYDROCODON,10956.000,223.000000000,7281.96,7265.01,16.95
FFSU,AK,00603129558,00603,1295,58,2009,3,false,HYDROCODON,48513.500,252.000000000,6324.70,6295.13,29.57
FFSU,AK,00603388121,00603,3881,21,2009,3,false,HYDROCODON,1218.000,45.000000000,780.60,780.60,0.00
FFSU,AK,00603388132,00603,3881,32,2009,3,false,HYDROCODON,1131.000,29.000000000,712.87,712.87,0.00
FFSU,AK,00603388721,00603,3887,21,2009,3,false,HYDROCODON,17358.000,227.000000000,12042.78,12028.72,14.06
FFSU,AK,00603388728,00603,3887,28,2009,3,false,HYDROCODON,41797.000,529.000000000,23573.39,23478.98,94.41
FFSU,AK,53746011305,53746,0113,05,2009,3,false,HYDROCODON,334.000,25.000000000,226.75,226.75,0.00
FFSU,AK,53746014501,53746,0145,01,2009,3,false,HYDROCODON,3260.000,64.000000000,3811.61,3800.51,11.10
FFSU,AK,62037052401,62037,0524,01,2009,3,false,HYDROCODON,2100.000,38.000000000,2238.04,2238.04,0.00
FFSU,AK,63739038410,63739,0384,10,2009,3,false,HYDROCODON,46.000,29.000000000,74102.66,74102.66,0.00
FFSU,AK,00093516101,00093,5161,01,2009,2,false,HYDROCODON,3641.000,85.000000000,4295.51,4295.51,0.00
FFSU,AK,00121065516,00121,0655,16,2009,2,false,HYDROCODON,8461.000,42.000000000,1061.27,1050.52,10.75
FFSU,AK,00406035701,00406,0357,01,2009,2,false,HYDROCODON,20026.040,630.000000000,10019.30,10017.30,2.00
FFSU,AK,00406035705,00406,0357,05,2009,2,false,HYDROCODON,80747.000,3035.000000000,31202.45,31166.69,35.76
FFSU,AK,00406035762,00406,0357,62,2009,2,false,HYDROCODON,362.000,17.000000000,271.85,271.85,0.00
FFSU,AK,00406035801,00406,0358,01,2009,2,false,HYDROCODON,1766.000,36.000000000,823.99,823.99,0.00
FFSU,AK,00406035805,00406,0358,05,2009,2,false,HYDROCODON,5246.000,102.000000000,2020.45,2010.55,9.90
FFSU,AK,00406035901,00406,0359,01,2009,2,false,HYDROCODON,288.000,11.000000000,163.93,163.93,0.00
FFSU,AK,00406036001,00406,0360,01,2009,2,false,HYDROCODON,3076.000,106.000000000,1035.74,1035.74,0.00
FFSU,AK,00406036005,00406,0360,05,2009,2,false,HYDROCODON,7959.000,261.000000000,2538.13,2520.43,17.70
FFSU,AK,00406036101,00406,0361,01,2009,2,false,HYDROCODON,2097.000,34.000000000,567.23,563.71,3.52
FFSU,AK,00406036105,00406,0361,05,2009,2,false,HYDROCODON,1436.000,23.000000000,379.33,379.33,0.00
FFSU,AK,00406036201,00406,0362,01,2009,2,false,HYDROCODON,1572.000,30.000000000,930.90,930.90,0.00
FFSU,AK,00406036301,00406,0363,01,2009,2,false,HYDROCODON,3167.000,42.000000000,1795.45,1795.45,0.00
FFSU,AK,00406036305,00406,0363,05,2009,2,false,HYDROCODON,832.000,13.000000000,369.64,369.64,0.00
FFSU,AK,00406036501,00406,0365,01,2009,2,false,HYDROCODON,23369.000,692.000000000,15683.97,15630.26,53.71
FFSU,AK,00406036601,00406,0366,01,2009,2,false,HYDROCODON,13601.000,246.000000000,8882.89,8818.53,64.36
FFSU,AK,00406036701,00406,0367,01,2009,2,false,HYDROCODON,9248.000,148.000000000,6005.39,6005.39,0.00
FFSU,AK,00406036705,00406,0367,05,2009,2,false,HYDROCODON,8609.000,118.000000000,5354.96,5354.96,0.00
FFSU,AK,00406037516,00406,0375,16,2009,2,false,HYDROCODON,15484.000,58.000000000,1924.91,1923.91,1.00
FFSU,AK,00591034901,00591,0349,01,2009,2,false,HYDROCODON,294.000,16.000000000,211.00,211.00,0.00
FFSU,AK,00591034905,00591,0349,05,2009,2,false,HYDROCODON,11599.000,383.000000000,7060.56,7045.72,14.84
FFSU,AK,00591038501,00591,0385,01,2009,2,false,HYDROCODON,2394.000,60.000000000,1516.73,1516.73,0.00
FFSU,AK,00591038505,00591,0385,05,2009,2,false,HYDROCODON,1155.000,28.000000000,693.86,693.86,0.00
FFSU,AK,00591038701,00591,0387,01,2009,2,false,HYDROCODON,485.000,11.000000000,141.00,141.00,0.00
FFSU,AK,00591038705,00591,0387,05,2009,2,false,HYDROCODON,2558.000,65.000000000,855.98,855.98,0.00
FFSU,AK,00591050205,00591,0502,05,2009,2,false,HYDROCODON,837.000,30.000000000,414.85,414.46,0.39
FFSU,AK,00591050301,00591,0503,01,2009,2,false,HYDROCODON,1325.000,14.000000000,325.53,325.53,0.00
FFSU,AK,00591054001,00591,0540,01,2009,2,false,HYDROCODON,3331.000,40.000000000,1833.22,1822.32,10.90
FFSU,AK,00591054005,00591,0540,05,2009,2,false,HYDROCODON,1774.000,24.000000000,875.40,875.40,0.00
FFSU,AK,00591085301,00591,0853,01,2009,2,false,HYDROCODON,2017.000,25.000000000,1489.89,1489.89,0.00
FFSU,AK,00591085305,00591,0853,05,2009,2,false,HYDROCODON,27330.000,312.000000000,16764.07,16764.07,0.00
FFSU,AK,00591320201,00591,3202,01,2009,2,false,HYDROCODON,11502.000,322.000000000,7309.18,7246.03,63.15
FFSU,AK,00591320301,00591,3203,01,2009,2,false,HYDROCODON,8607.000,155.000000000,5840.31,5840.31,0.00
FFSU,AK,00603129558,00603,1295,58,2009,2,false,HYDROCODON,46521.000,235.000000000,6022.47,5942.50,79.97
FFSU,AK,00603388121,00603,3881,21,2009,2,false,HYDROCODON,1075.000,42.000000000,746.98,746.98,0.00
FFSU,AK,00603388132,00603,3881,32,2009,2,false,HYDROCODON,1340.000,53.000000000,909.15,909.15,0.00
FFSU,AK,00603388232,00603,3882,32,2009,2,false,HYDROCODON,1099.000,16.000000000,627.44,627.44,0.00
FFSU,AK,00603388721,00603,3887,21,2009,2,false,HYDROCODON,14124.000,199.000000000,9970.63,9949.75,20.88
FFSU,AK,00603388728,00603,3887,28,2009,2,false,HYDROCODON,31498.000,400.000000000,17938.53,17872.87,65.66
FFSU,AK,00603388732,00603,3887,32,2009,2,false,HYDROCODON,1958.000,21.000000000,1251.07,1251.07,0.00
FFSU,AK,00603389121,00603,3891,21,2009,2,false,HYDROCODON,730.000,13.000000000,514.48,514.48,0.00
FFSU,AK,53746011105,53746,0111,05,2009,2,false,HYDROCODON,492.000,14.000000000,215.33,215.33,0.00
FFSU,AK,53746011305,53746,0113,05,2009,2,false,HYDROCODON,192.000,16.000000000,151.84,151.84,0.00
FFSU,AK,53746014501,53746,0145,01,2009,2,false,HYDROCODON,2075.000,43.000000000,2339.07,2339.07,0.00
FFSU,AK,62037052401,62037,0524,01,2009,2,false,HYDROCODON,2331.000,45.000000000,2668.75,2652.94,15.81
FFSU,AK,63739038410,63739,0384,10,2009,2,false,HYDROCODON,39.000,24.000000000,70765.40,70765.40,0.00
FFSU,AK,00093516101,00093,5161,01,2009,1,false,HYDROCODON,3364.000,89.000000000,4057.72,4042.85,14.87
FFSU,AK,00121065516,00121,0655,16,2009,1,false,HYDROCODON,13010.000,51.000000000,1489.12,1474.87,14.25
FFSU,AK,00121465505,00121,4655,05,2009,1,false,HYDROCODON,70.000,12.000000000,24327.65,24327.65,0.00
FFSU,AK,00406035701,00406,0357,01,2009,1,false,HYDROCODON,16757.000,571.000000000,8863.84,8862.63,1.21
FFSU,AK,00406035705,00406,0357,05,2009,1,false,HYDROCODON,78695.000,2888.000000000,30197.13,30178.07,19.06
FFSU,AK,00406035801,00406,0358,01,2009,1,false,HYDROCODON,2212.000,34.000000000,940.20,940.20,0.00
FFSU,AK,00406035805,00406,0358,05,2009,1,false,HYDROCODON,5355.000,107.000000000,2116.96,2116.96,0.00
FFSU,AK,00406035901,00406,0359,01,2009,1,false,HYDROCODON,757.000,30.000000000,460.86,460.86,0.00
FFSU,AK,00406036001,00406,0360,01,2009,1,false,HYDROCODON,2842.000,90.000000000,914.21,914.21,0.00
FFSU,AK,00406036005,00406,0360,05,2009,1,false,HYDROCODON,8317.000,279.000000000,2714.83,2713.72,1.11
FFSU,AK,00406036101,00406,0361,01,2009,1,false,HYDROCODON,3118.000,41.000000000,805.90,805.90,0.00
FFSU,AK,00406036105,00406,0361,05,2009,1,false,HYDROCODON,1708.000,27.000000000,459.08,459.08,0.00
FFSU,AK,00406036201,00406,0362,01,2009,1,false,HYDROCODON,1153.000,19.000000000,648.26,648.26,0.00
FFSU,AK,00406036301,00406,0363,01,2009,1,false,HYDROCODON,3894.000,52.000000000,2137.13,2137.13,0.00
FFSU,AK,00406036305,00406,0363,05,2009,1,false,HYDROCODON,1004.000,15.000000000,460.84,460.84,0.00
FFSU,AK,00406036501,00406,0365,01,2009,1,false,HYDROCODON,22909.000,656.000000000,15016.65,14977.24,39.41
FFSU,AK,00406036601,00406,0366,01,2009,1,false,HYDROCODON,10787.000,200.000000000,7330.00,7279.71,50.29
FFSU,AK,00406036701,00406,0367,01,2009,1,false,HYDROCODON,9509.000,170.000000000,6467.23,6467.23,0.00
FFSU,AK,00406036705,00406,0367,05,2009,1,false,HYDROCODON,9142.000,123.000000000,5380.18,5380.18,0.00
FFSU,AK,00406037516,00406,0375,16,2009,1,false,HYDROCODON,6551.000,40.000000000,813.53,797.18,16.35
FFSU,AK,00591034901,00591,0349,01,2009,1,false,HYDROCODON,286.000,15.000000000,212.59,212.59,0.00
FFSU,AK,00591034905,00591,0349,05,2009,1,false,HYDROCODON,12986.000,439.000000000,8064.41,8053.58,10.83
FFSU,AK,00591038501,00591,0385,01,2009,1,false,HYDROCODON,2537.000,62.000000000,1570.69,1563.80,6.89
FFSU,AK,00591038505,00591,0385,05,2009,1,false,HYDROCODON,2875.000,47.000000000,1495.86,1495.86,0.00
FFSU,AK,00591038701,00591,0387,01,2009,1,false,HYDROCODON,616.000,14.000000000,171.64,171.64,0.00
FFSU,AK,00591038705,00591,0387,05,2009,1,false,HYDROCODON,2310.000,58.000000000,770.46,770.46,0.00
FFSU,AK,00591050205,00591,0502,05,2009,1,false,HYDROCODON,828.000,41.000000000,488.30,488.30,0.00
FFSU,AK,00591050301,00591,0503,01,2009,1,false,HYDROCODON,1746.000,32.000000000,499.60,499.60,0.00
FFSU,AK,00591054001,00591,0540,01,2009,1,false,HYDROCODON,2057.000,30.000000000,1208.66,1208.66,0.00
FFSU,AK,00591054005,00591,0540,05,2009,1,false,HYDROCODON,1324.000,17.000000000,658.77,658.77,0.00
FFSU,AK,00591085301,00591,0853,01,2009,1,false,HYDROCODON,1665.000,22.000000000,1286.64,1286.64,0.00
FFSU,AK,00591085305,00591,0853,05,2009,1,false,HYDROCODON,22864.000,255.000000000,13000.28,12985.38,14.90
FFSU,AK,00591320201,00591,3202,01,2009,1,false,HYDROCODON,9988.000,285.000000000,6672.40,6667.90,4.50
FFSU,AK,00591320301,00591,3203,01,2009,1,false,HYDROCODON,7806.000,146.000000000,5272.58,5247.66,24.92
FFSU,AK,00603129558,00603,1295,58,2009,1,false,HYDROCODON,24994.000,138.000000000,3329.69,3312.20,17.49
FFSU,AK,00603388121,00603,3881,21,2009,1,false,HYDROCODON,1315.000,49.000000000,875.05,875.05,0.00
FFSU,AK,00603388128,00603,3881,28,2009,1,false,HYDROCODON,160.000,12.000000000,113.27,113.27,0.00
FFSU,AK,00603388132,00603,3881,32,2009,1,false,HYDROCODON,1593.000,56.000000000,1058.25,1058.25,0.00
FFSU,AK,00603388232,00603,3882,32,2009,1,false,HYDROCODON,1286.000,23.000000000,776.98,776.98,0.00
FFSU,AK,00603388332,00603,3883,32,2009,1,false,HYDROCODON,683.000,14.000000000,151.19,151.19,0.00
FFSU,AK,00603388721,00603,3887,21,2009,1,false,HYDROCODON,13451.000,178.000000000,9555.48,9510.52,44.96
FFSU,AK,00603388728,00603,3887,28,2009,1,false,HYDROCODON,31667.000,402.000000000,18197.82,18197.82,0.00
FFSU,AK,00603388732,00603,3887,32,2009,1,false,HYDROCODON,5745.000,79.000000000,3993.78,3993.78,0.00
FFSU,AK,00603389021,00603,3890,21,2009,1,false,HYDROCODON,727.000,30.000000000,434.51,434.51,0.00
FFSU,AK,00603389728,00603,3897,28,2009,1,false,HYDROCODON,628.000,14.000000000,643.12,643.12,0.00
FFSU,AK,53746011105,53746,0111,05,2009,1,false,HYDROCODON,579.000,26.000000000,244.25,244.25,0.00
FFSU,AK,53746014501,53746,0145,01,2009,1,false,HYDROCODON,1712.000,40.000000000,2019.21,2007.17,12.04
FFSU,AK,58177090907,58177,0909,07,2009,1,false,HYDROCODON,20107.410,101.000000000,2708.24,2691.88,16.36
FFSU,AK,62037052401,62037,0524,01,2009,1,false,HYDROCODON,2757.000,60.000000000,3168.56,3159.95,8.61
FFSU,AK,63304056001,63304,0560,01,2009,1,false,HYDROCODON,201.000,11.000000000,133.20,133.20,0.00
FFSU,AK,63739038410,63739,0384,10,2009,1,false,HYDROCODON,61.000,39.000000000,119396.73,119396.73,0.00
FFSU,AL,00093516101,00093,5161,01,2009,4,false,HYDROCODON,16095.000,507.000000000,17812.18,16847.03,965.15
FFSU,AL,00121065516,00121,0655,16,2009,4,false,HYDROCODON,294062.139,1803.000000000,31096.55,30591.84,504.71
FFSU,AL,00406035701,00406,0357,01,2009,4,false,HYDROCODON,5414.000,209.000000000,2612.45,2484.53,127.92
FFSU,AL,00406035705,00406,0357,05,2009,4,false,HYDROCODON,226375.000,8922.000000000,88202.21,82941.75,5260.46
FFSU,AL,00406035762,00406,0357,62,2009,4,false,HYDROCODON,179.000,13.000000000,145.42,127.90,17.52
FFSU,AL,00406035801,00406,0358,01,2009,4,false,HYDROCODON,116018.000,3558.000000000,63949.81,58459.14,5490.67
FFSU,AL,00406035805,00406,0358,05,2009,4,false,HYDROCODON,197984.000,5622.000000000,92089.17,86417.43,5671.74
FFSU,AL,00406035862,00406,0358,62,2009,4,false,HYDROCODON,178.000,17.000000000,164.16,159.79,4.37
FFSU,AL,00406035901,00406,0359,01,2009,4,false,HYDROCODON,28787.000,960.000000000,14438.37,13578.75,859.62
FFSU,AL,00406035905,00406,0359,05,2009,4,false,HYDROCODON,23661.000,650.000000000,11090.03,10471.89,618.14
FFSU,AL,00406036001,00406,0360,01,2009,4,false,HYDROCODON,2306.000,71.000000000,740.00,690.00,50.00
FFSU,AL,00406036005,00406,0360,05,2009,4,false,HYDROCODON,2343.000,72.000000000,751.11,693.20,57.91
FFSU,AL,00406036101,00406,0361,01,2009,4,false,HYDROCODON,39713.000,906.000000000,12276.62,11419.82,856.80
FFSU,AL,00406036105,00406,0361,05,2009,4,false,HYDROCODON,16073.000,332.000000000,4757.95,4429.32,328.63
FFSU,AL,00406036201,00406,0362,01,2009,4,false,HYDROCODON,1120.000,18.000000000,702.00,661.57,40.43
FFSU,AL,00406036305,00406,0363,05,2009,4,false,HYDROCODON,56500.000,1029.000000000,31141.37,29470.85,1670.52
FFSU,AL,00406036501,00406,0365,01,2009,4,false,HYDROCODON,4199.000,147.000000000,2856.40,2710.01,146.39
FFSU,AL,00406036601,00406,0366,01,2009,4,false,HYDROCODON,15723.000,354.000000000,10701.68,10093.98,607.70
FFSU,AL,00406036701,00406,0367,01,2009,4,false,HYDROCODON,11213.000,189.000000000,7862.15,7491.27,370.88
FFSU,AL,00406036705,00406,0367,05,2009,4,false,HYDROCODON,8021.000,112.000000000,5475.20,5296.90,178.30
FFSU,AL,00406037516,00406,0375,16,2009,4,false,HYDROCODON,48961.976,283.000000000,6489.57,6336.40,153.17
FFSU,AL,00591034901,00591,0349,01,2009,4,false,HYDROCODON,5077.000,150.000000000,1054.02,993.12,60.90
FFSU,AL,00591034905,00591,0349,05,2009,4,false,HYDROCODON,124046.000,4829.000000000,32258.19,30512.31,1745.88
FFSU,AL,00591038501,00591,0385,01,2009,4,false,HYDROCODON,16751.000,413.000000000,3357.20,3170.27,186.93
FFSU,AL,00591038505,00591,0385,05,2009,4,false,HYDROCODON,216209.000,5851.000000000,44413.64,41682.26,2731.38
FFSU,AL,00591038701,00591,0387,01,2009,4,false,HYDROCODON,2000.000,54.000000000,470.57,437.07,33.50
FFSU,AL,00591038705,00591,0387,05,2009,4,false,HYDROCODON,5055.000,119.000000000,939.31,882.73,56.58
FFSU,AL,00591038801,00591,0388,01,2009,4,false,HYDROCODON,3631.000,141.000000000,1340.78,1269.20,71.58
FFSU,AL,00591050201,00591,0502,01,2009,4,false,HYDROCODON,16174.000,488.000000000,3691.14,3450.41,240.73
FFSU,AL,00591050205,00591,0502,05,2009,4,false,HYDROCODON,60103.000,1319.000000000,10447.71,9891.15,556.56
FFSU,AL,00591050301,00591,0503,01,2009,4,false,HYDROCODON,14706.000,345.000000000,3110.49,2855.11,255.38
FFSU,AL,00591050305,00591,0503,05,2009,4,false,HYDROCODON,69002.000,1153.000000000,11095.12,10244.30,850.82
FFSU,AL,00591054001,00591,0540,01,2009,4,false,HYDROCODON,35776.000,613.000000000,10702.74,10099.74,603.00
FFSU,AL,00591054005,00591,0540,05,2009,4,false,HYDROCODON,360132.000,6181.000000000,95255.14,88998.73,6256.41
FFSU,AL,00591085305,00591,0853,05,2009,4,false,HYDROCODON,22245.000,304.000000000,9743.83,9146.06,597.77
FFSU,AL,00603129558,00603,1295,58,2009,4,false,HYDROCODON,340720.671,2244.000000000,45462.81,41457.30,4005.51
FFSU,AL,00603388021,00603,3880,21,2009,4,false,HYDROCODON,1929.000,73.000000000,824.46,777.79,46.67
FFSU,AL,00603388121,00603,3881,21,2009,4,false,HYDROCODON,3942.000,177.000000000,2452.66,2260.36,192.30
FFSU,AL,00603388122,00603,3881,22,2009,4,false,HYDROCODON,894.000,23.000000000,405.44,291.34,114.10
FFSU,AL,00603388128,00603,3881,28,2009,4,false,HYDROCODON,18541.000,715.000000000,10673.55,9928.93,744.62
FFSU,AL,00603388132,00603,3881,32,2009,4,false,HYDROCODON,29052.000,1129.000000000,16854.80,15834.34,1020.46
FFSU,AL,00603388221,00603,3882,21,2009,4,false,HYDROCODON,37883.000,793.000000000,21466.41,20153.95,1312.46
FFSU,AL,00603388222,00603,3882,22,2009,4,false,HYDROCODON,974.000,13.000000000,508.58,481.78,26.80
FFSU,AL,00603388228,00603,3882,28,2009,4,false,HYDROCODON,211702.000,4675.000000000,121142.66,112524.18,8618.48
FFSU,AL,00603388232,00603,3882,32,2009,4,false,HYDROCODON,305567.000,6868.000000000,171115.97,160338.23,10777.74
FFSU,AL,00603388321,00603,3883,21,2009,4,false,HYDROCODON,1047.000,34.000000000,345.50,320.50,25.00
FFSU,AL,00603388421,00603,3884,21,2009,4,false,HYDROCODON,1106.000,43.000000000,587.98,551.48,36.50
FFSU,AL,00603388428,00603,3884,28,2009,4,false,HYDROCODON,7000.000,194.000000000,3288.60,3098.09,190.51
