"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00054023625,00054,0236,25,2009,1,false,"MORPHINE S",12585.000,92.000000000,4290.16,4243.03,47.13
FFSU,AK,00054023763,00054,0237,63,2009,1,false,"MORPHINE S",11954.000,11.000000000,933.20,933.20,0.00
FFSU,AK,00054458225,00054,4582,25,2009,1,false,"MORPHINE S",1011.000,18.000000000,307.21,307.21,0.00
FFSU,AK,00406831501,00406,8315,01,2009,1,false,"MORPHINE S",4839.000,73.000000000,4677.94,4677.94,0.00
FFSU,AK,00406833001,00406,8330,01,2009,1,false,"MORPHINE S",9345.000,140.000000000,15455.64,15246.69,208.95
FFSU,AK,00406838001,00406,8380,01,2009,1,false,"MORPHINE S",5762.000,68.000000000,16460.39,16460.39,0.00
FFSU,AK,00406839001,00406,8390,01,2009,1,false,"MORPHINE S",1888.000,26.000000000,8964.01,8964.01,0.00
FFSU,AK,00409125830,00409,1258,30,2009,1,false,"MORPHINE S",77.000,55.000000000,175237.69,175237.69,0.00
FFSU,AK,00409176230,00409,1762,30,2009,1,false,"MORPHINE S",23.020,20.000000000,33526.43,33526.43,0.00
FFSU,AK,10019017639,10019,0176,39,2009,1,false,"MORPHINE S",140.000,93.000000000,161112.38,161112.38,0.00
FFSU,AK,58177031304,58177,0313,04,2009,1,false,"MORPHINE S",1975.000,19.000000000,477.32,477.32,0.00
FFSU,AK,58177031404,58177,0314,04,2009,1,false,"MORPHINE S",1830.000,13.000000000,634.00,613.24,20.76
FFSU,AK,58177032004,58177,0320,04,2009,1,false,"MORPHINE S",936.000,13.000000000,1518.50,1518.50,0.00
FFSU,AK,58177088601,58177,0886,01,2009,1,false,"MORPHINE S",930.000,12.000000000,611.61,611.61,0.00
FFSU,AK,60951065270,60951,0652,70,2009,1,false,"MORPHINE S",2296.000,31.000000000,1877.73,1877.73,0.00
FFSU,AK,60951065370,60951,0653,70,2009,1,false,"MORPHINE S",3842.000,55.000000000,5020.60,5020.60,0.00
FFSU,AK,60951065570,60951,0655,70,2009,1,false,"MORPHINE S",2152.000,26.000000000,5305.72,5305.72,0.00
FFSU,AK,60951065870,60951,0658,70,2009,1,false,"MORPHINE S",1225.000,14.000000000,4590.87,4590.87,0.00
FFSU,AK,68462020201,68462,0202,01,2009,1,false,"MORPHINE S",1921.000,14.000000000,436.20,436.20,0.00
FFSU,AL,00054023525,00054,0235,25,2009,4,false,"MORPHINE S",14837.000,241.000000000,3733.58,3487.70,245.88
FFSU,AL,00054023625,00054,0236,25,2009,4,false,"MORPHINE S",8744.000,129.000000000,3151.01,2943.10,207.91
FFSU,AL,00054023763,00054,0237,63,2009,4,false,"MORPHINE S",2169.500,12.000000000,238.74,200.29,38.45
FFSU,AL,00406831501,00406,8315,01,2009,4,false,"MORPHINE S",4158.000,71.000000000,3114.45,3001.45,113.00
FFSU,AL,00406833001,00406,8330,01,2009,4,false,"MORPHINE S",7749.000,120.000000000,10203.71,9879.61,324.10
FFSU,AL,00406838001,00406,8380,01,2009,4,false,"MORPHINE S",3386.000,58.000000000,10044.66,9562.29,482.37
FFSU,AL,00406839001,00406,8390,01,2009,4,false,"MORPHINE S",1572.000,22.000000000,7056.50,7009.10,47.40
FFSU,AL,00591351101,00591,3511,01,2009,4,false,"MORPHINE S",5400.000,93.000000000,2751.29,2533.98,217.31
FFSU,AL,00591351201,00591,3512,01,2009,4,false,"MORPHINE S",8393.000,145.000000000,7105.38,6536.42,568.96
FFSU,AL,00591351301,00591,3513,01,2009,4,false,"MORPHINE S",3872.000,59.000000000,7248.57,6860.40,388.17
FFSU,AL,00591351401,00591,3514,01,2009,4,false,"MORPHINE S",1521.000,25.000000000,4740.12,4496.56,243.56
FFSU,AL,60951065370,60951,0653,70,2009,4,false,"MORPHINE S",19119.000,323.000000000,25269.82,24305.10,964.72
FFSU,AL,60951065570,60951,0655,70,2009,4,false,"MORPHINE S",14086.000,229.000000000,34983.99,33878.49,1105.50
FFSU,AL,60951065870,60951,0658,70,2009,4,false,"Morphine S",5508.000,77.000000000,20023.11,19771.63,251.48
FFSU,AL,00054023525,00054,0235,25,2009,3,false,"MORPHINE S",9375.000,156.000000000,2391.10,2209.50,181.60
FFSU,AL,00054023625,00054,0236,25,2009,3,false,"MORPHINE S",6944.000,96.000000000,2461.93,2313.94,147.99
FFSU,AL,00406831501,00406,8315,01,2009,3,false,"MORPHINE S",4075.000,67.000000000,3038.32,2918.84,119.48
FFSU,AL,00406833001,00406,8330,01,2009,3,false,"MORPHINE S",5558.000,96.000000000,7614.31,7208.26,406.05
FFSU,AL,00406838001,00406,8380,01,2009,3,false,"MORPHINE S",2868.000,46.000000000,8054.21,7881.08,173.13
FFSU,AL,00406839001,00406,8390,01,2009,3,false,"MORPHINE S",974.000,17.000000000,4392.80,4347.80,45.00
FFSU,AL,00591351101,00591,3511,01,2009,3,false,"MORPHINE S",3186.000,56.000000000,1748.00,1634.43,113.57
FFSU,AL,00591351201,00591,3512,01,2009,3,false,"MORPHINE S",5908.000,98.000000000,5621.17,5236.66,384.51
FFSU,AL,00591351301,00591,3513,01,2009,3,false,"MORPHINE S",2383.000,39.000000000,4980.44,4509.32,471.12
FFSU,AL,00591351401,00591,3514,01,2009,3,false,"MORPHINE S",2393.000,22.000000000,7786.61,7656.36,130.25
FFSU,AL,60951065370,60951,0653,70,2009,3,false,"MORPHINE S",16784.000,295.000000000,22255.82,21275.59,980.23
FFSU,AL,60951065570,60951,0655,70,2009,3,false,"MORPHINE S",10795.000,176.000000000,27057.29,26350.04,707.25
FFSU,AL,60951065870,60951,0658,70,2009,3,false,"Morphine S",6400.000,82.000000000,23339.65,23026.97,312.68
FFSU,AL,00054023525,00054,0235,25,2009,2,false,"MORPHINE S",10447.000,178.000000000,2672.49,2477.08,195.41
FFSU,AL,00054023625,00054,0236,25,2009,2,false,"MORPHINE S",6575.000,88.000000000,2322.55,2164.42,158.13
FFSU,AL,00406831501,00406,8315,01,2009,2,false,"MORPHINE S",6296.000,108.000000000,4782.99,4563.48,219.51
FFSU,AL,00406833001,00406,8330,01,2009,2,false,"MORPHINE S",6722.000,109.000000000,8891.74,8514.07,377.67
FFSU,AL,00406838001,00406,8380,01,2009,2,false,"MORPHINE S",4108.000,62.000000000,12104.80,11914.87,189.93
FFSU,AL,00406839001,00406,8390,01,2009,2,false,"MORPHINE S",1230.000,20.000000000,5455.42,5402.62,52.80
FFSU,AL,00591351101,00591,3511,01,2009,2,false,"MORPHINE S",2669.000,48.000000000,2027.96,1910.67,117.29
FFSU,AL,00591351201,00591,3512,01,2009,2,false,"MORPHINE S",5369.000,93.000000000,7374.15,6816.74,557.41
FFSU,AL,00591351301,00591,3513,01,2009,2,false,"MORPHINE S",848.000,14.000000000,2131.57,2012.36,119.21
FFSU,AL,00591351401,00591,3514,01,2009,2,false,"MORPHINE S",2677.000,32.000000000,9782.71,9508.33,274.38
FFSU,AL,58177031304,58177,0313,04,2009,2,false,"MORPHINE S",942.000,16.000000000,233.82,229.57,4.25
FFSU,AL,60951065370,60951,0653,70,2009,2,false,"MORPHINE S",19314.000,335.000000000,25413.51,24375.64,1037.87
FFSU,AL,60951065570,60951,0655,70,2009,2,false,"MORPHINE S",13761.000,230.000000000,34342.89,33362.59,980.30
FFSU,AL,60951065870,60951,0658,70,2009,2,false,"Morphine S",6134.000,89.000000000,22190.13,21716.43,473.70
FFSU,AL,00054023525,00054,0235,25,2009,1,false,"MORPHINE S",4858.000,87.000000000,1279.94,1190.80,89.14
FFSU,AL,00054023625,00054,0236,25,2009,1,false,"MORPHINE S",4994.000,62.000000000,1716.81,1584.29,132.52
FFSU,AL,00054378563,00054,3785,63,2009,1,false,"MORPHINE 1",1905.000,11.000000000,191.56,185.56,6.00
FFSU,AL,00406831501,00406,8315,01,2009,1,false,"MORPHINE S",6722.000,119.000000000,5078.79,4799.84,278.95
FFSU,AL,00406833001,00406,8330,01,2009,1,false,"MORPHINE S",8430.000,133.000000000,11174.19,10574.49,599.70
FFSU,AL,00406838001,00406,8380,01,2009,1,false,"MORPHINE S",4352.000,71.000000000,12788.78,12541.13,247.65
FFSU,AL,00406839001,00406,8390,01,2009,1,false,"MORPHINE S",1740.000,26.000000000,7235.08,7013.60,221.48
FFSU,AL,00591351101,00591,3511,01,2009,1,false,"MORPHINE S",1985.000,35.000000000,1486.84,1404.72,82.12
FFSU,AL,00591351201,00591,3512,01,2009,1,false,"MORPHINE S",4320.000,72.000000000,5757.09,5549.09,208.00
FFSU,AL,00591351401,00591,3514,01,2009,1,false,"MORPHINE S",1598.000,23.000000000,5860.71,5686.58,174.13
FFSU,AL,58177031004,58177,0310,04,2009,1,false,"MORPHINE S",1102.000,20.000000000,876.63,797.82,78.81
FFSU,AL,58177031304,58177,0313,04,2009,1,false,"MORPHINE S",4020.000,64.000000000,1043.87,983.73,60.14
FFSU,AL,58177031404,58177,0314,04,2009,1,false,"MORPHINE S",3296.000,49.000000000,1256.40,1160.46,95.94
FFSU,AL,58177032004,58177,0320,04,2009,1,false,"MORPHINE S",1290.000,22.000000000,1727.74,1665.74,62.00
FFSU,AL,58177033004,58177,0330,04,2009,1,false,"MORPHINE S",3190.000,52.000000000,10138.61,9377.10,761.51
FFSU,AL,58177034004,58177,0340,04,2009,1,false,"MORPHINE S",1394.000,14.000000000,6045.46,5955.86,89.60
FFSU,AL,60951065370,60951,0653,70,2009,1,false,"MORPHINE S",16373.000,273.000000000,21837.13,20931.60,905.53
FFSU,AL,60951065570,60951,0655,70,2009,1,false,"MORPHINE S",11549.000,182.000000000,28766.98,28116.37,650.61
FFSU,AL,60951065870,60951,0658,70,2009,1,false,"Morphine S",5374.000,86.000000000,19378.74,18828.19,550.55
FFSU,AL,60951065970,60951,0659,70,2009,1,false,"Morphine S",1716.000,16.000000000,10584.78,10162.86,421.92
FFSU,AR,00054023525,00054,0235,25,2009,4,false,"MORPHINE S",13837.000,155.000000000,3160.77,2966.77,194.00
FFSU,AR,00054023625,00054,0236,25,2009,4,false,"MORPHINE S",10251.000,88.000000000,3198.83,2970.05,228.78
FFSU,AR,00406831501,00406,8315,01,2009,4,false,"MORPHINE S",6527.000,95.000000000,2509.04,2361.27,147.77
FFSU,AR,00406832001,00406,8320,01,2009,4,false,"MORPHINE S",1230.000,13.000000000,2936.18,2897.18,39.00
FFSU,AR,00406833001,00406,8330,01,2009,4,false,"MORPHINE S",9354.000,130.000000000,5320.82,5038.82,282.00
FFSU,AR,00406838001,00406,8380,01,2009,4,false,"MORPHINE S",4130.000,57.000000000,3828.14,3659.14,169.00
FFSU,AR,00406839001,00406,8390,01,2009,4,false,"MORPHINE S",3367.000,45.000000000,4552.75,4417.75,135.00
FFSU,AR,00409125830,00409,1258,30,2009,4,false,"MORPHINE S",112.500,45.000000000,105.41,95.40,10.01
FFSU,AR,00409126130,00409,1261,30,2009,4,false,"MORPHINE S",58.000,58.000000000,144.38,133.67,10.71
FFSU,AR,00409176230,00409,1762,30,2009,4,false,"MORPHINE S",195.000,39.000000000,94.57,82.68,11.89
FFSU,AR,00591351101,00591,3511,01,2009,4,false,"MORPHINE S",5077.000,76.000000000,1956.98,1861.48,95.50
FFSU,AR,00591351201,00591,3512,01,2009,4,false,"MORPHINE S",5129.000,74.000000000,2906.42,2743.42,163.00
FFSU,AR,00591351301,00591,3513,01,2009,4,false,"MORPHINE S",7074.000,93.000000000,6526.01,6182.04,343.97
FFSU,AR,00591351401,00591,3514,01,2009,4,false,"MORPHINE S",1962.000,24.000000000,2551.11,2479.11,72.00
FFSU,AR,10019017644,10019,0176,44,2009,4,false,"MORPHINE S",50.000,21.000000000,64.21,59.96,4.25
FFSU,AR,10019017868,10019,0178,68,2009,4,false,"MORPHINE S",13.000,13.000000000,32.64,30.10,2.54
FFSU,AR,60951065370,60951,0653,70,2009,4,false,"MORPHINE S",17223.000,251.000000000,9812.41,9226.90,585.51
FFSU,AR,60951065570,60951,0655,70,2009,4,false,"MORPHINE S",15388.000,214.000000000,13836.29,12954.19,882.10
FFSU,AR,60951065870,60951,0658,70,2009,4,false,"Morphine S",7573.000,100.000000000,10067.44,9784.44,283.00
FFSU,AR,60951065970,60951,0659,70,2009,4,false,"Morphine S",1374.000,15.000000000,3247.41,3202.41,45.00
FFSU,AR,00054023525,00054,0235,25,2009,3,false,"MORPHINE S",13254.000,147.000000000,3008.35,2821.85,186.50
FFSU,AR,00054023625,00054,0236,25,2009,3,false,"MORPHINE S",9744.000,92.000000000,3087.11,2906.11,181.00
FFSU,AR,00406831501,00406,8315,01,2009,3,false,"MORPHINE S",4693.000,72.000000000,1829.06,1736.06,93.00
FFSU,AR,00406833001,00406,8330,01,2009,3,false,"MORPHINE S",7171.000,105.000000000,4133.08,3921.08,212.00
FFSU,AR,00406838001,00406,8380,01,2009,3,false,"MORPHINE S",5516.000,79.000000000,5119.47,4888.97,230.50
FFSU,AR,00406839001,00406,8390,01,2009,3,false,"MORPHINE S",2407.000,34.000000000,3259.23,3164.23,95.00
FFSU,AR,00409125830,00409,1258,30,2009,3,false,"MORPHINE S",85.000,34.000000000,77.50,72.08,5.42
FFSU,AR,00409126130,00409,1261,30,2009,3,false,"MORPHINE S",47.000,47.000000000,114.90,99.64,15.26
FFSU,AR,00409176230,00409,1762,30,2009,3,false,"MORPHINE S",215.000,43.000000000,100.54,91.16,9.38
FFSU,AR,00591351101,00591,3511,01,2009,3,false,"MORPHINE S",3027.000,49.000000000,1193.84,1134.34,59.50
FFSU,AR,00591351201,00591,3512,01,2009,3,false,"MORPHINE S",5461.000,76.000000000,3087.43,2909.93,177.50
FFSU,AR,00591351301,00591,3513,01,2009,3,false,"MORPHINE S",6497.000,81.000000000,5870.02,5587.15,282.87
FFSU,AR,00591351401,00591,3514,01,2009,3,false,"MORPHINE S",2457.000,30.000000000,3050.36,2960.36,90.00
FFSU,AR,00591351501,00591,3515,01,2009,3,false,"MORPHINE S",990.000,12.000000000,2391.45,2355.45,36.00
FFSU,AR,10019017644,10019,0176,44,2009,3,false,"MORPHINE S",23.000,12.000000000,35.43,33.19,2.24
FFSU,AR,60951065370,60951,0653,70,2009,3,false,"MORPHINE S",17932.000,268.000000000,10332.74,9674.37,658.37
FFSU,AR,60951065570,60951,0655,70,2009,3,false,"MORPHINE S",14432.000,193.000000000,13205.15,12567.95,637.20
FFSU,AR,60951065870,60951,0658,70,2009,3,false,"Morphine S",8303.000,108.000000000,10971.49,10658.49,313.00
FFSU,AR,60951065970,60951,0659,70,2009,3,false,"Morphine S",1326.000,14.000000000,3191.64,3149.64,42.00
FFSU,AR,68462020301,68462,0203,01,2009,3,false,"MORPHINE 3",1530.000,13.000000000,469.82,443.82,26.00
FFSU,AR,00054023525,00054,0235,25,2009,2,false,"MORPHINE S",10182.000,119.000000000,2317.77,2181.77,136.00
FFSU,AR,00054023625,00054,0236,25,2009,2,false,"MORPHINE S",9176.000,80.000000000,2845.78,2672.84,172.94
FFSU,AR,00406831501,00406,8315,01,2009,2,false,"MORPHINE S",5523.000,84.000000000,2148.49,2023.77,124.72
FFSU,AR,00406833001,00406,8330,01,2009,2,false,"MORPHINE S",6627.000,100.000000000,3891.54,3678.54,213.00
FFSU,AR,00406838001,00406,8380,01,2009,2,false,"MORPHINE S",6715.000,91.000000000,6214.98,5942.98,272.00
FFSU,AR,00406839001,00406,8390,01,2009,2,false,"MORPHINE S",1209.000,17.000000000,1639.39,1588.39,51.00
FFSU,AR,00409125830,00409,1258,30,2009,2,false,"MORPHINE S",82.500,33.000000000,76.79,69.96,6.83
FFSU,AR,00409126130,00409,1261,30,2009,2,false,"MORPHINE S",53.000,53.000000000,125.25,112.36,12.89
FFSU,AR,00409176230,00409,1762,30,2009,2,false,"MORPHINE S",265.000,50.000000000,129.68,112.36,17.32
FFSU,AR,00591351101,00591,3511,01,2009,2,false,"MORPHINE S",2100.000,33.000000000,822.73,784.73,38.00
FFSU,AR,00591351201,00591,3512,01,2009,2,false,"MORPHINE S",3843.000,59.000000000,2374.18,2227.60,146.58
FFSU,AR,00591351301,00591,3513,01,2009,2,false,"MORPHINE S",4502.000,59.000000000,4155.70,3933.83,221.87
FFSU,AR,00591351401,00591,3514,01,2009,2,false,"MORPHINE S",1618.000,21.000000000,2168.37,2105.37,63.00
FFSU,AR,10019017644,10019,0176,44,2009,2,false,"MORPHINE S",250.000,11.000000000,185.11,184.00,1.11
FFSU,AR,60951065370,60951,0653,70,2009,2,false,"MORPHINE S",19906.000,278.000000000,11557.32,10770.60,786.72
FFSU,AR,60951065570,60951,0655,70,2009,2,false,"MORPHINE S",14206.000,194.000000000,13633.39,13031.79,601.60
FFSU,AR,60951065870,60951,0658,70,2009,2,false,"Morphine S",6852.000,88.000000000,9022.01,8762.01,260.00
FFSU,AR,60951065970,60951,0659,70,2009,2,false,"Morphine S",1491.000,15.000000000,3584.70,3542.70,42.00
FFSU,AR,68462020201,68462,0202,01,2009,2,false,"MORPHINE 1",1973.000,23.000000000,471.61,443.61,28.00
FFSU,AR,00054023525,00054,0235,25,2009,1,false,"MORPHINE S",7708.000,91.000000000,1753.86,1648.86,105.00
FFSU,AR,00054023625,00054,0236,25,2009,1,false,"MORPHINE S",5102.000,41.000000000,1532.35,1328.04,204.31
FFSU,AR,00406831501,00406,8315,01,2009,1,false,"MORPHINE S",5578.000,85.000000000,2180.65,2039.21,141.44
FFSU,AR,00406833001,00406,8330,01,2009,1,false,"MORPHINE S",9511.000,131.000000000,5621.79,5328.79,293.00
FFSU,AR,00406838001,00406,8380,01,2009,1,false,"MORPHINE S",6867.000,95.000000000,6432.72,6156.72,276.00
FFSU,AR,00406839001,00406,8390,01,2009,1,false,"MORPHINE S",1982.000,26.000000000,2677.31,2603.31,74.00
FFSU,AR,00409125830,00409,1258,30,2009,1,false,"MORPHINE S",55.000,22.000000000,53.08,46.64,6.44
FFSU,AR,00409126130,00409,1261,30,2009,1,false,"MORPHINE S",46.000,46.000000000,106.81,97.52,9.29
FFSU,AR,00409176230,00409,1762,30,2009,1,false,"MORPHINE S",200.000,40.000000000,94.92,84.80,10.12
FFSU,AR,00591351101,00591,3511,01,2009,1,false,"MORPHINE S",3096.000,48.000000000,1260.33,1203.33,57.00
FFSU,AR,00591351201,00591,3512,01,2009,1,false,"MORPHINE S",4150.000,58.000000000,2594.08,2434.97,159.11
FFSU,AR,00591351301,00591,3513,01,2009,1,false,"MORPHINE S",3949.000,48.000000000,3577.14,3436.14,141.00
FFSU,AR,00591351401,00591,3514,01,2009,1,false,"MORPHINE S",1503.000,19.000000000,2173.93,2116.93,57.00
FFSU,AR,58177031304,58177,0313,04,2009,1,false,"MORPHINE S",4146.000,49.000000000,1002.71,943.71,59.00
FFSU,AR,58177031404,58177,0314,04,2009,1,false,"MORPHINE S",4162.000,41.000000000,1374.54,1313.54,61.00
FFSU,AR,58177032004,58177,0320,04,2009,1,false,"MORPHINE S",939.000,14.000000000,540.55,509.55,31.00
FFSU,AR,58177033004,58177,0330,04,2009,1,false,"MORPHINE S",3178.000,46.000000000,2957.49,2820.49,137.00
FFSU,AR,60951065370,60951,0653,70,2009,1,false,"MORPHINE S",15790.000,232.000000000,9097.56,8481.94,615.62
FFSU,AR,60951065570,60951,0655,70,2009,1,false,"MORPHINE S",12630.000,169.000000000,11647.70,11149.70,498.00
FFSU,AR,60951065870,60951,0658,70,2009,1,false,"Morphine S",6814.000,86.000000000,8998.26,8631.20,367.06
FFSU,AR,60951065970,60951,0659,70,2009,1,false,"Morphine S",1389.000,13.000000000,3334.10,3298.10,36.00
FFSU,CA,00054023524,00054,0235,24,2009,4,false,"MORPHINE S",2148.000,37.000000000,554.65,554.65,0.00
FFSU,CA,00054023525,00054,0235,25,2009,4,false,"MORPHINE S",103599.000,1289.000000000,20978.44,20853.59,124.85
FFSU,CA,00054023624,00054,0236,24,2009,4,false,"MORPHINE S",933.000,14.000000000,328.64,328.64,0.00
FFSU,CA,00054023625,00054,0236,25,2009,4,false,"MORPHINE S",180156.000,1498.000000000,51244.20,51032.80,211.40
FFSU,CA,00054023749,00054,0237,49,2009,4,false,"MORPHINE S",17275.000,78.000000000,2137.33,2137.33,0.00
FFSU,CA,00054023755,00054,0237,55,2009,4,false,"MORPHINE S",245.000,21.000000000,192.40,192.40,0.00
FFSU,CA,00054023763,00054,0237,63,2009,4,false,"MORPHINE S",69476.000,159.000000000,4979.33,4968.96,10.37
FFSU,CA,00054023849,00054,0238,49,2009,4,false,"MORPHINE S",10225.000,61.000000000,1787.09,1787.09,0.00
FFSU,CA,00054023863,00054,0238,63,2009,4,false,"MORPHINE S",77325.000,164.000000000,7225.12,7149.87,75.25
FFSU,CA,00054378549,00054,3785,49,2009,4,false,"MORPHINE 1",10130.000,14.000000000,1045.84,1045.84,0.00
FFSU,CA,00054378563,00054,3785,63,2009,4,false,"MORPHINE 1",23058.000,57.000000000,1811.49,1811.49,0.00
FFSU,CA,00406083012,00406,0830,12,2009,4,false,"MORPHINE S",1606.000,18.000000000,733.08,710.53,22.55
FFSU,CA,00406083030,00406,0830,30,2009,4,false,"MORPHINE S",795.000,14.000000000,495.86,488.53,7.33
FFSU,CA,00406800312,00406,8003,12,2009,4,false,"MORPHINE S",3310.000,26.000000000,1666.85,1666.85,0.00
FFSU,CA,00406800315,00406,8003,15,2009,4,false,"MORPHINE S",450.000,18.000000000,279.23,279.23,0.00
FFSU,CA,00406800324,00406,8003,24,2009,4,false,"MORPHINE S",3395.000,14.000000000,1462.57,1462.57,0.00
FFSU,CA,00406800330,00406,8003,30,2009,4,false,"MORPHINE S",9765.000,108.000000000,5216.25,5203.25,13.00
FFSU,CA,00406831501,00406,8315,01,2009,4,false,"MORPHINE S",21426.000,319.000000000,13143.82,13003.13,140.69
