"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00406051201,00406,0512,01,2009,4,false,OXYCODONE-,50042.000,1465.000000000,19615.07,19580.70,34.37
FFSU,AK,00406051205,00406,0512,05,2009,4,false,OXYCODONE-,14762.000,355.000000000,5488.07,5455.10,32.97
FFSU,AK,00406051262,00406,0512,62,2009,4,false,OXYCODONE-,213.000,57.000000000,152061.88,152061.88,0.00
FFSU,AK,00406052201,00406,0522,01,2009,4,false,OXYCODONE-,5432.000,124.000000000,7045.48,7017.33,28.15
FFSU,AK,00406052301,00406,0523,01,2009,4,false,"OXYCODONE ",18577.000,282.000000000,31484.02,31384.24,99.78
FFSU,AK,00406053201,00406,0532,01,2009,4,false,OXYCODONE-,4575.000,112.000000000,1812.70,1801.00,11.70
FFSU,AK,00406055201,00406,0552,01,2009,4,false,"OXYCODONE ",36983.000,378.000000000,10917.46,10756.06,161.40
FFSU,AK,00406058201,00406,0582,01,2009,4,false,"OXYCODONE ",889.000,20.000000000,970.44,910.22,60.22
FFSU,AK,00406851501,00406,8515,01,2009,4,false,"OXYCODONE ",11356.000,120.000000000,8356.83,8356.83,0.00
FFSU,AK,00406853001,00406,8530,01,2009,4,false,"OXYCODONE ",5010.000,44.000000000,6850.68,6850.68,0.00
FFSU,AK,00591074905,00591,0749,05,2009,4,false,OXYCODONE-,4591.000,169.000000000,1536.03,1534.07,1.96
FFSU,AK,00591082001,00591,0820,01,2009,4,false,OXYCODONE-,826.000,16.000000000,667.73,667.73,0.00
FFSU,AK,00591093201,00591,0932,01,2009,4,false,"OXYCODONE ",3356.000,75.000000000,5162.35,5162.35,0.00
FFSU,AK,00591093301,00591,0933,01,2009,4,false,OXYCODONE-,2523.000,56.000000000,2788.45,2784.84,3.61
FFSU,AK,00603499021,00603,4990,21,2009,4,false,"OXYCODONE ",2981.000,21.000000000,805.96,805.96,0.00
FFSU,AK,00603499121,00603,4991,21,2009,4,false,"OXYCODONE ",2570.000,28.000000000,1869.36,1869.36,0.00
FFSU,AK,00603499221,00603,4992,21,2009,4,false,"OXYCODONE ",1350.000,13.000000000,1816.63,1816.63,0.00
FFSU,AK,52152021402,52152,0214,02,2009,4,false,"OXYCODONE ",9186.000,92.000000000,6539.83,6539.83,0.00
FFSU,AK,52152021502,52152,0215,02,2009,4,false,"OXYCODONE ",1950.000,19.000000000,2431.50,2431.50,0.00
FFSU,AK,53746020301,53746,0203,01,2009,4,false,OXYCODONE-,413.000,13.000000000,170.60,170.60,0.00
FFSU,AK,53746020401,53746,0204,01,2009,4,false,"OXYCODONE ",480.000,11.000000000,805.93,805.93,0.00
FFSU,AK,00406051201,00406,0512,01,2009,3,false,OXYCODONE-,60660.000,1760.000000000,23331.05,23280.67,50.38
FFSU,AK,00406051205,00406,0512,05,2009,3,false,OXYCODONE-,12910.000,330.000000000,4871.47,4855.14,16.33
FFSU,AK,00406051262,00406,0512,62,2009,3,false,OXYCODONE-,228.000,58.000000000,150681.72,150681.72,0.00
FFSU,AK,00406052201,00406,0522,01,2009,3,false,OXYCODONE-,4860.000,114.000000000,6442.92,6437.18,5.74
FFSU,AK,00406052301,00406,0523,01,2009,3,false,"OXYCODONE ",17012.000,273.000000000,29636.99,29627.95,9.04
FFSU,AK,00406053201,00406,0532,01,2009,3,false,OXYCODONE-,4048.000,118.000000000,1733.78,1733.78,0.00
FFSU,AK,00406055201,00406,0552,01,2009,3,false,"OXYCODONE ",40609.000,389.000000000,11806.92,11684.38,122.54
FFSU,AK,00406055401,00406,0554,01,2009,3,false,"OXYCODONE ",1520.000,12.000000000,395.42,395.42,0.00
FFSU,AK,00406058201,00406,0582,01,2009,3,false,"OXYCODONE ",1317.000,26.000000000,1400.48,1400.48,0.00
FFSU,AK,00406059401,00406,0594,01,2009,3,false,"OXYCODONE ",1097.000,23.000000000,3699.43,3303.96,395.47
FFSU,AK,00406851501,00406,8515,01,2009,3,false,"OXYCODONE ",20019.000,211.000000000,14586.24,14586.24,0.00
FFSU,AK,00406853001,00406,8530,01,2009,3,false,"OXYCODONE ",8035.000,71.000000000,10946.93,10946.93,0.00
FFSU,AK,00406855550,00406,8555,50,2009,3,false,"OXYCODONE ",3211.000,19.000000000,354.03,354.03,0.00
FFSU,AK,00591074901,00591,0749,01,2009,3,false,OXYCODONE-,403.000,15.000000000,199.13,199.13,0.00
FFSU,AK,00591074905,00591,0749,05,2009,3,false,OXYCODONE-,4136.000,171.000000000,1216.60,1208.99,7.61
FFSU,AK,00591082001,00591,0820,01,2009,3,false,OXYCODONE-,1100.000,17.000000000,961.94,961.94,0.00
FFSU,AK,00591082501,00591,0825,01,2009,3,false,"OXYCODONE ",531.000,13.000000000,692.79,613.56,79.23
