"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00406012301,00406,0123,01,2023,4,false,HYDROCODON,31783.000,1327.000000000,20924.80,20913.70,11.10
FFSU,AK,00406012305,00406,0123,05,2023,4,false,HYDROCODON,15368.000,514.000000000,7189.26,7187.78,1.48
FFSU,AK,00406012310,00406,0123,10,2023,4,false,HYDROCODON,1013.000,20.000000000,364.91,364.91,0.00
FFSU,AK,00406012401,00406,0124,01,2023,4,false,HYDROCODON,8531.000,123.000000000,2830.41,2830.41,0.00
FFSU,AK,00406012405,00406,0124,05,2023,4,false,HYDROCODON,5791.000,82.000000000,1648.00,1646.23,1.77
FFSU,AK,00406012501,00406,0125,01,2023,4,false,HYDROCODON,39891.000,438.000000000,11133.48,11133.48,0.00
FFSU,AK,00406012505,00406,0125,05,2023,4,false,HYDROCODON,11333.000,115.000000000,2908.07,2880.67,27.40
FFSU,AK,00406012510,00406,0125,10,2023,4,false,HYDROCODON,1905.000,17.000000000,518.53,518.53,0.00
FFSU,AK,00406037801,00406,0378,01,2023,4,false,HYDROCODON,1522.000,19.000000000,498.74,498.74,0.00
FFSU,AK,27808003701,27808,0037,01,2023,4,false,HYDROCODON,8578.000,86.000000000,1420.94,1420.94,0.00
FFSU,AK,53746010901,53746,0109,01,2023,4,false,HYDROCODON,5952.000,192.000000000,2014.73,2014.73,0.00
FFSU,AK,53746010905,53746,0109,05,2023,4,false,HYDROCODON,4495.000,142.000000000,1315.40,1315.40,0.00
FFSU,AK,53746011001,53746,0110,01,2023,4,false,HYDROCODON,1908.000,27.000000000,560.88,560.88,0.00
FFSU,AK,53746011005,53746,0110,05,2023,4,false,HYDROCODON,1369.000,22.000000000,419.38,419.38,0.00
FFSU,AK,64950034316,64950,0343,16,2023,4,false,HYDROCODON,1470.000,11.000000000,250.09,250.09,0.00
FFSU,AK,65162011510,65162,0115,10,2023,4,false,HYDROCODON,832.000,13.000000000,104.85,104.85,0.00
FFSU,AK,65162011550,65162,0115,50,2023,4,false,HYDROCODON,866.000,17.000000000,275.86,275.86,0.00
FFSU,AK,66689002316,66689,0023,16,2023,4,false,HYDROCODON,10336.000,46.000000000,1135.68,1135.68,0.00
FFSU,AK,71930001913,71930,0019,13,2023,4,false,HYDROCODON,683.000,26.000000000,485.99,485.99,0.00
FFSU,AK,71930002012,71930,0020,12,2023,4,false,HYDROCODON,1865.000,25.000000000,477.69,477.69,0.00
FFSU,AK,00406012301,00406,0123,01,2023,3,false,HYDROCODON,36233.000,1525.000000000,23885.20,23878.89,6.31
FFSU,AK,00406012305,00406,0123,05,2023,3,false,HYDROCODON,23361.000,809.000000000,10568.52,10561.21,7.31
FFSU,AK,00406012310,00406,0123,10,2023,3,false,HYDROCODON,1204.000,29.000000000,532.96,532.96,0.00
FFSU,AK,00406012401,00406,0124,01,2023,3,false,HYDROCODON,10569.000,146.000000000,3430.42,3430.42,0.00
FFSU,AK,00406012405,00406,0124,05,2023,3,false,HYDROCODON,10793.000,134.000000000,2929.89,2929.89,0.00
FFSU,AK,00406012501,00406,0125,01,2023,3,false,HYDROCODON,40888.000,442.000000000,11308.79,11308.79,0.00
FFSU,AK,00406012505,00406,0125,05,2023,3,false,HYDROCODON,23998.000,246.000000000,5751.30,5730.37,20.93
FFSU,AK,00406012510,00406,0125,10,2023,3,false,HYDROCODON,2100.000,24.000000000,654.23,654.23,0.00
FFSU,AK,00406012562,00406,0125,62,2023,3,false,HYDROCODON,1100.000,12.000000000,262.41,262.41,0.00
FFSU,AK,00406037801,00406,0378,01,2023,3,false,HYDROCODON,965.000,11.000000000,313.47,313.47,0.00
FFSU,AK,00904682461,00904,6824,61,2023,3,false,HYDROCODON,172.000,12.000000000,64.84,64.84,0.00
FFSU,AK,27808003701,27808,0037,01,2023,3,false,HYDROCODON,5404.000,65.000000000,925.70,925.70,0.00
FFSU,AK,43386035610,43386,0356,10,2023,3,false,HYDROCODON,1784.000,61.000000000,856.58,856.58,0.00
FFSU,AK,43386035810,43386,0358,10,2023,3,false,HYDROCODON,2111.000,25.000000000,543.67,521.55,22.12
FFSU,AK,53746010901,53746,0109,01,2023,3,false,HYDROCODON,2456.000,66.000000000,840.97,840.97,0.00
FFSU,AK,53746010905,53746,0109,05,2023,3,false,HYDROCODON,1041.000,27.000000000,476.29,476.29,0.00
FFSU,AK,53746011001,53746,0110,01,2023,3,false,HYDROCODON,2081.000,21.000000000,492.36,492.36,0.00
FFSU,AK,53746011005,53746,0110,05,2023,3,false,HYDROCODON,5002.000,57.000000000,1294.75,1294.75,0.00
FFSU,AK,66689002316,66689,0023,16,2023,3,false,HYDROCODON,15921.000,72.000000000,1563.10,1547.53,15.57
FFSU,AK,00406012301,00406,0123,01,2023,2,false,HYDROCODON,43416.000,1844.000000000,28156.44,28154.37,2.07
FFSU,AK,00406012305,00406,0123,05,2023,2,false,HYDROCODON,23137.000,875.000000000,11432.93,11423.33,9.60
FFSU,AK,00406012310,00406,0123,10,2023,2,false,HYDROCODON,1306.000,29.000000000,530.29,530.29,0.00
FFSU,AK,00406012362,00406,0123,62,2023,2,false,HYDROCODON,244.000,11.000000000,113.41,113.41,0.00
FFSU,AK,00406012401,00406,0124,01,2023,2,false,HYDROCODON,11506.000,169.000000000,3617.28,3617.28,0.00
FFSU,AK,00406012405,00406,0124,05,2023,2,false,HYDROCODON,8412.000,119.000000000,2214.99,2214.99,0.00
FFSU,AK,00406012501,00406,0125,01,2023,2,false,HYDROCODON,49992.000,563.000000000,13324.67,13324.67,0.00
FFSU,AK,00406012505,00406,0125,05,2023,2,false,HYDROCODON,36154.000,386.000000000,8044.60,7955.88,88.72
FFSU,AK,00406012510,00406,0125,10,2023,2,false,HYDROCODON,4068.000,39.000000000,1170.86,1170.86,0.00
FFSU,AK,27808003701,27808,0037,01,2023,2,false,HYDROCODON,14300.000,143.000000000,3019.27,3019.27,0.00
FFSU,AK,27808003703,27808,0037,03,2023,2,false,HYDROCODON,4048.000,41.000000000,1022.44,1022.44,0.00
FFSU,AK,43386035610,43386,0356,10,2023,2,false,HYDROCODON,1958.000,78.000000000,1030.81,1028.71,2.10
FFSU,AK,43386035701,43386,0357,01,2023,2,false,HYDROCODON,831.000,21.000000000,343.69,343.69,0.00
FFSU,AK,43386035810,43386,0358,10,2023,2,false,HYDROCODON,3541.000,40.000000000,878.51,878.51,0.00
FFSU,AK,53746010901,53746,0109,01,2023,2,false,HYDROCODON,229.000,12.000000000,147.13,147.13,0.00
FFSU,AK,66689002316,66689,0023,16,2023,2,false,HYDROCODON,29065.000,131.000000000,2934.01,2891.33,42.68
FFSU,AK,71930001913,71930,0019,13,2023,2,false,HYDROCODON,940.000,37.000000000,515.63,515.63,0.00
FFSU,AK,71930002012,71930,0020,12,2023,2,false,HYDROCODON,1932.000,33.000000000,624.21,624.21,0.00
