"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00054023525,00054,0235,25,2023,4,false,"MORPHINE S",5622.000,119.000000000,2871.71,2871.71,0.00
FFSU,AK,00054023763,00054,0237,63,2023,4,false,"MORPHINE S",2986.000,16.000000000,352.53,352.53,0.00
FFSU,AK,00406831501,00406,8315,01,2023,4,false,"MORPHINE S",6988.000,118.000000000,3010.70,3010.70,0.00
FFSU,AK,00409189001,00409,1890,01,2023,4,false,"MORPHINE S",26.000,26.000000000,171.67,171.67,0.00
FFSU,AK,00409189101,00409,1891,01,2023,4,false,"MORPHINE S",62.000,62.000000000,453.88,453.88,0.00
FFSU,AK,00409189301,00409,1893,01,2023,4,false,"MORPHINE S",32.000,34.000000000,576.39,573.90,2.49
FFSU,AK,00641612501,00641,6125,01,2023,4,false,"MORPHINE S",52.500,52.000000000,517.06,517.06,0.00
FFSU,AK,00641612525,00641,6125,25,2023,4,false,"MORPHINE S",18.750,19.000000000,460.96,460.96,0.00
FFSU,AK,00641612701,00641,6127,01,2023,4,false,"MORPHINE S",26.200,32.000000000,1063.79,1063.79,0.00
FFSU,AK,00832027311,00832,0273,11,2023,4,false,"MORPHINE S",4088.000,99.000000000,1909.85,1909.85,0.00
FFSU,AK,42858080101,42858,0801,01,2023,4,false,"MORPHINE S",11504.000,182.000000000,3572.35,3567.98,4.37
FFSU,AK,42858080201,42858,0802,01,2023,4,false,"MORPHINE S",6135.000,108.000000000,2964.15,2964.15,0.00
FFSU,AK,42858080301,42858,0803,01,2023,4,false,"MORPHINE S",704.000,11.000000000,416.27,416.27,0.00
FFSU,AK,63304045001,63304,0450,01,2023,4,false,"MORPHINE S",1170.000,19.000000000,219.59,219.59,0.00
FFSU,AK,63304045101,63304,0451,01,2023,4,false,"MORPHINE S",2090.000,35.000000000,1077.56,1077.56,0.00
FFSU,AK,63323045200,63323,0452,00,2023,4,false,"MORPHINE S",11.000,11.000000000,182.05,182.05,0.00
