"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00054039063,00054,0390,63,2023,4,false,"OXYCODONE ",900.000,19.000000000,350.96,350.96,0.00
FFSU,AK,00406051201,00406,0512,01,2023,4,false,OXYCODONE-,11109.000,381.000000000,5778.27,5778.27,0.00
FFSU,AK,00406051205,00406,0512,05,2023,4,false,OXYCODONE-,12856.000,336.000000000,3973.42,3973.42,0.00
FFSU,AK,00406051262,00406,0512,62,2023,4,false,OXYCODONE-,318.000,13.000000000,114.56,114.56,0.00
FFSU,AK,00406052201,00406,0522,01,2023,4,false,OXYCODONE-,6230.000,76.000000000,1992.85,1992.85,0.00
FFSU,AK,00406052301,00406,0523,01,2023,4,false,OXYCODONE-,10221.000,149.000000000,3605.36,3605.36,0.00
FFSU,AK,00406052305,00406,0523,05,2023,4,false,OXYCODONE-,3184.000,44.000000000,795.70,795.70,0.00
FFSU,AK,00406055201,00406,0552,01,2023,4,false,"OXYCODONE ",3718.000,64.000000000,1144.65,1144.65,0.00
FFSU,AK,00406851001,00406,8510,01,2023,4,false,"OXYCODONE ",1730.000,22.000000000,478.84,478.84,0.00
FFSU,AK,00406851501,00406,8515,01,2023,4,false,"OXYCODONE ",3341.000,39.000000000,987.00,987.00,0.00
FFSU,AK,00406853001,00406,8530,01,2023,4,false,"OXYCODONE ",2293.000,30.000000000,853.46,853.46,0.00
FFSU,AK,00904696661,00904,6966,61,2023,4,false,"OXYCODONE ",589.000,13.000000000,235.04,235.04,0.00
FFSU,AK,10702000801,10702,0008,01,2023,4,false,"OXYCODONE ",3183.000,37.000000000,554.69,554.69,0.00
FFSU,AK,10702000901,10702,0009,01,2023,4,false,"OXYCODONE ",1084.000,15.000000000,282.57,282.57,0.00
FFSU,AK,10702001801,10702,0018,01,2023,4,false,"OXYCODONE ",1318.000,21.000000000,324.94,324.94,0.00
FFSU,AK,10702005601,10702,0056,01,2023,4,false,"OXYCODONE ",4355.000,59.000000000,1038.87,1038.87,0.00
FFSU,AK,10702005650,10702,0056,50,2023,4,false,"OXYCODONE ",1535.000,17.000000000,355.70,355.70,0.00
FFSU,AK,10702005701,10702,0057,01,2023,4,false,"OXYCODONE ",1493.000,21.000000000,434.46,434.46,0.00
FFSU,AK,10702018701,10702,0187,01,2023,4,false,OXYCODONE-,797.000,11.000000000,204.90,204.90,0.00
FFSU,AK,42858000101,42858,0001,01,2023,4,false,"OXYCODONE ",2274.000,41.000000000,596.43,596.43,0.00
FFSU,AK,42858000201,42858,0002,01,2023,4,false,"OXYCODONE ",4782.000,57.000000000,1117.61,1117.61,0.00
FFSU,AK,42858000301,42858,0003,01,2023,4,false,"OXYCODONE ",1631.000,18.000000000,468.67,468.67,0.00
FFSU,AK,42858000401,42858,0004,01,2023,4,false,"OXYCODONE ",2741.000,34.000000000,986.49,986.49,0.00
FFSU,AK,42858010201,42858,0102,01,2023,4,false,OXYCODONE-,10070.000,296.000000000,4617.45,4617.45,0.00
FFSU,AK,42858010250,42858,0102,50,2023,4,false,OXYCODONE-,776.000,17.000000000,322.16,322.16,0.00
FFSU,AK,42858010401,42858,0104,01,2023,4,false,OXYCODONE-,7403.000,106.000000000,2383.72,2378.96,4.76
FFSU,AK,42858010450,42858,0104,50,2023,4,false,OXYCODONE-,780.000,11.000000000,342.88,342.88,0.00
FFSU,AK,47781019601,47781,0196,01,2023,4,false,OXYCODONE-,2638.000,59.000000000,1033.19,1033.19,0.00
FFSU,AK,47781019605,47781,0196,05,2023,4,false,OXYCODONE-,873.000,13.000000000,192.03,192.03,0.00
FFSU,AK,47781022901,47781,0229,01,2023,4,false,OXYCODONE-,4098.000,46.000000000,1093.78,1093.78,0.00
FFSU,AK,47781023001,47781,0230,01,2023,4,false,OXYCODONE-,3310.000,47.000000000,1283.72,1283.72,0.00
FFSU,AK,47781023005,47781,0230,05,2023,4,false,OXYCODONE-,1917.000,30.000000000,854.71,854.71,0.00
FFSU,AK,53746020301,53746,0203,01,2023,4,false,OXYCODONE-,1530.000,39.000000000,193.81,193.81,0.00
FFSU,AK,65162004710,65162,0047,10,2023,4,false,"OXYCODONE ",997.000,14.000000000,199.50,199.50,0.00
FFSU,AK,65162004910,65162,0049,10,2023,4,false,"OXYCODONE ",2109.000,22.000000000,379.94,379.94,0.00
FFSU,AK,00054039063,00054,0390,63,2023,3,false,"OXYCODONE ",5533.000,27.000000000,825.33,825.33,0.00
FFSU,AK,00406051201,00406,0512,01,2023,3,false,OXYCODONE-,17752.000,528.000000000,8774.69,8764.11,10.58
FFSU,AK,00406051205,00406,0512,05,2023,3,false,OXYCODONE-,15116.000,426.000000000,4961.45,4952.04,9.41
FFSU,AK,00406052201,00406,0522,01,2023,3,false,OXYCODONE-,6566.000,77.000000000,1912.00,1909.89,2.11
FFSU,AK,00406052301,00406,0523,01,2023,3,false,OXYCODONE-,11229.000,165.000000000,4043.55,4043.55,0.00
FFSU,AK,00406052305,00406,0523,05,2023,3,false,OXYCODONE-,6582.000,83.000000000,1861.25,1861.25,0.00
FFSU,AK,00406055201,00406,0552,01,2023,3,false,"OXYCODONE ",5644.000,91.000000000,1581.35,1581.35,0.00
FFSU,AK,00406851001,00406,8510,01,2023,3,false,"OXYCODONE ",3012.000,36.000000000,803.80,803.80,0.00
FFSU,AK,00406851501,00406,8515,01,2023,3,false,"OXYCODONE ",4505.000,51.000000000,1308.88,1308.88,0.00
FFSU,AK,00406853001,00406,8530,01,2023,3,false,"OXYCODONE ",2407.000,31.000000000,1021.96,1021.96,0.00
FFSU,AK,00904696661,00904,6966,61,2023,3,false,"OXYCODONE ",869.000,20.000000000,370.98,370.98,0.00
FFSU,AK,10702000801,10702,0008,01,2023,3,false,"OXYCODONE ",4472.000,49.000000000,898.78,896.86,1.92
FFSU,AK,10702001801,10702,0018,01,2023,3,false,"OXYCODONE ",2010.000,41.000000000,584.93,584.93,0.00
FFSU,AK,10702005601,10702,0056,01,2023,3,false,"OXYCODONE ",4163.000,51.000000000,1009.73,1009.73,0.00
FFSU,AK,10702005650,10702,0056,50,2023,3,false,"OXYCODONE ",1416.000,19.000000000,338.88,338.88,0.00
FFSU,AK,10702005701,10702,0057,01,2023,3,false,"OXYCODONE ",2981.000,39.000000000,953.12,953.12,0.00
FFSU,AK,10702018701,10702,0187,01,2023,3,false,OXYCODONE-,1632.000,23.000000000,466.13,460.53,5.60
FFSU,AK,42858000101,42858,0001,01,2023,3,false,"OXYCODONE ",1273.000,25.000000000,431.91,431.91,0.00
FFSU,AK,42858000201,42858,0002,01,2023,3,false,"OXYCODONE ",4692.000,57.000000000,1196.88,1196.88,0.00
FFSU,AK,42858000301,42858,0003,01,2023,3,false,"OXYCODONE ",1434.000,16.000000000,388.28,388.28,0.00
FFSU,AK,42858000401,42858,0004,01,2023,3,false,"OXYCODONE ",2643.000,29.000000000,957.58,957.58,0.00
FFSU,AK,42858010201,42858,0102,01,2023,3,false,OXYCODONE-,3598.000,115.000000000,1803.18,1803.18,0.00
FFSU,AK,42858010250,42858,0102,50,2023,3,false,OXYCODONE-,1150.000,25.000000000,497.81,497.81,0.00
