"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,CA,00054458325,00054,4583,25,1991,1,false,"MORPHINE S",3313.000,31.000000000,801.94,0.00,0.00
FFSU,CA,00054858516,00054,8585,16,1991,1,false,"MORPHINE S",187139.000,368.000000000,9846.46,0.00,0.00
FFSU,CA,00641018025,00641,0180,25,1991,1,false,"MORPHINE 1",1699.000,60.000000000,1205.97,0.00,0.00
FFSU,CA,00641019025,00641,0190,25,1991,1,false,"MORPHINE 1",148.000,23.000000000,176.55,0.00,0.00
FFSU,CA,00641234541,00641,2345,41,1991,1,false,"MORPHINE 1",6046.000,73.000000000,3654.41,0.00,0.00
FFSU,CO,00002255102,00002,2551,02,1991,4,false,"MORPHINE S",1110.000,12.000000000,471.76,0.00,0.00
FFSU,CO,00548602600,00548,6026,00,1991,4,false,"MORPHINE S",291.000,35.000000000,5410.15,0.00,0.00
FFSU,CO,00054378563,00054,3785,63,1991,3,false,"MORPHINE 1",2075.000,14.000000000,143.41,0.00,0.00
FFSU,CO,00548602600,00548,6026,00,1991,3,false,"MORPHINE S",3177.000,24.000000000,8248.95,0.00,0.00
FFSU,CO,00641234541,00641,2345,41,1991,3,false,"MORPHINE S",93.000,12.000000000,816.39,0.00,0.00
FFSU,CO,00002163701,00002,1637,01,1991,2,false,"MORPHINE S",491.000,22.000000000,401.90,0.00,0.00
FFSU,CO,00054378563,00054,3785,63,1991,2,false,"MORPHINE 1",3090.000,15.000000000,180.42,0.00,0.00
FFSU,CO,00054378663,00054,3786,63,1991,2,false,"MORPHINE 2",2965.000,18.000000000,271.98,0.00,0.00
FFSU,CO,00054378663,00054,3786,63,1991,1,false,"MORPHINE 2",3025.000,22.000000000,292.82,0.00,0.00
FFSU,CT,00002163701,00002,1637,01,1991,4,false,"MORPHINE S",1020.000,44.000000000,835.21,0.00,0.00
FFSU,CT,00002254902,00002,2549,02,1991,4,false,"MORPHINE S",1131.000,13.000000000,199.51,0.00,0.00
FFSU,CT,00002255002,00002,2550,02,1991,4,false,"MORPHINE S",1030.000,15.000000000,301.51,0.00,0.00
FFSU,CT,00002255102,00002,2551,02,1991,4,false,"MORPHINE S",2558.000,22.000000000,710.25,0.00,0.00
FFSU,CT,00008065301,00008,0653,01,1991,4,false,"MORPHINE 4",160.000,13.000000000,164.47,0.00,0.00
FFSU,CT,00054378563,00054,3785,63,1991,4,false,"MORPHINE 1",28490.000,92.000000000,1688.22,0.00,0.00
FFSU,CT,00054378663,00054,3786,63,1991,4,false,"MORPHINE 2",11130.000,30.000000000,976.65,0.00,0.00
FFSU,CT,00641016825,00641,0168,25,1991,4,false,"MORPHINE S",338.000,31.000000000,291.38,0.00,0.00
FFSU,CT,00641234541,00641,2345,41,1991,4,false,"MORPHINE S",6620.000,14.000000000,3542.13,0.00,0.00
FFSU,CT,00002163701,00002,1637,01,1991,3,false,"MORPHINE S",760.000,30.000000000,612.71,0.00,0.00
FFSU,CT,00002255102,00002,2551,02,1991,3,false,"MORPHINE S",1426.000,25.000000000,666.47,0.00,0.00
FFSU,CT,00008065301,00008,0653,01,1991,3,false,"MORPHINE 4",170.000,16.000000000,183.74,0.00,0.00
FFSU,CT,00054378563,00054,3785,63,1991,3,false,"MORPHINE 1",18880.000,72.000000000,1158.03,0.00,0.00
FFSU,CT,00054378663,00054,3786,63,1991,3,false,"MORPHINE 2",6020.000,21.000000000,540.54,0.00,0.00
FFSU,CT,00641016825,00641,0168,25,1991,3,false,"MORPHINE S",131.000,16.000000000,127.14,0.00,0.00
FFSU,CT,00641118035,00641,1180,35,1991,3,false,"MORPHINE S",256.000,13.000000000,175.18,0.00,0.00
FFSU,CT,00641234541,00641,2345,41,1991,3,false,"MORPHINE S",11820.000,19.000000000,6433.96,0.00,0.00
FFSU,CT,00002163701,00002,1637,01,1991,2,false,"MORPHINE S",1701.000,81.000000000,1381.07,0.00,0.00
FFSU,CT,00002255002,00002,2550,02,1991,2,false,"MORPHINE S",720.000,12.000000000,188.38,0.00,0.00
FFSU,CT,00002255102,00002,2551,02,1991,2,false,"MORPHINE S",1898.000,26.000000000,823.43,0.00,0.00
FFSU,CT,00008065301,00008,0653,01,1991,2,false,"MORPHINE 4",154.000,14.000000000,160.78,0.00,0.00
FFSU,CT,00054378563,00054,3785,63,1991,2,false,"MORPHINE 1",54285.000,165.000000000,3065.56,0.00,0.00
FFSU,CT,00054378663,00054,3786,63,1991,2,false,"MORPHINE 2",39087.000,101.000000000,3265.16,0.00,0.00
FFSU,CT,00002163701,00002,1637,01,1991,1,false,"MORPHINE S",714.000,34.000000000,559.05,0.00,0.00
FFSU,CT,00054378563,00054,3785,63,1991,1,false,"MORPHINE 1",21574.000,67.000000000,1218.25,0.00,0.00
FFSU,CT,00054378663,00054,3786,63,1991,1,false,"MORPHINE 2",9210.000,30.000000000,779.18,0.00,0.00
FFSU,FL,00002163701,00002,1637,01,1991,4,false,"MORPHINE S",1040.000,11.000000000,749.58,0.00,0.00
FFSU,FL,00002254902,00002,2549,02,1991,4,false,"MORPHINE S",703.000,11.000000000,187.81,0.00,0.00
FFSU,FL,00002255002,00002,2550,02,1991,4,false,"MORPHINE S",3730.000,35.000000000,920.69,0.00,0.00
FFSU,FL,00002255102,00002,2551,02,1991,4,false,"MORPHINE S",17913.000,65.000000000,7268.44,0.00,0.00
FFSU,FL,00054378563,00054,3785,63,1991,4,false,"MORPHINE 1",45070.000,104.000000000,2574.57,0.00,0.00
FFSU,FL,00054378663,00054,3786,63,1991,4,false,"MORPHINE 2",16825.000,37.000000000,1480.59,0.00,0.00
FFSU,FL,00641017025,00641,0170,25,1991,4,false,"MORPHINE S",281.000,18.000000000,240.52,0.00,0.00
FFSU,FL,00641118035,00641,1180,35,1991,4,false,"MORPHINE S",435.000,20.000000000,310.74,0.00,0.00
FFSU,FL,00641234541,00641,2345,41,1991,4,false,"MORPHINE S",875.000,13.000000000,561.49,0.00,0.00
FFSU,FL,00002163701,00002,1637,01,1991,3,false,"MORPHINE S",1119.000,19.000000000,852.03,0.00,0.00
FFSU,FL,00002255002,00002,2550,02,1991,3,false,"MORPHINE S",2293.000,30.000000000,574.97,0.00,0.00
FFSU,FL,00002255102,00002,2551,02,1991,3,false,"MORPHINE S",7063.000,50.000000000,3057.67,0.00,0.00
FFSU,FL,00054378563,00054,3785,63,1991,3,false,"MORPHINE 1",53505.000,106.000000000,2935.08,0.00,0.00
FFSU,FL,00054378663,00054,3786,63,1991,3,false,"MORPHINE 2",16400.000,38.000000000,1454.28,0.00,0.00
FFSU,FL,00641018025,00641,0180,25,1991,3,false,"MORPHINE S",222.000,12.000000000,166.69,0.00,0.00
FFSU,FL,00641118035,00641,1180,35,1991,3,false,"MORPHINE S",311.000,21.000000000,250.33,0.00,0.00
FFSU,FL,00002163701,00002,1637,01,1991,2,false,"MORPHINE S",1030.000,14.000000000,720.90,0.00,0.00
FFSU,FL,00002255002,00002,2550,02,1991,2,false,"MORPHINE S",1263.000,27.000000000,413.18,0.00,0.00
FFSU,FL,00002255102,00002,2551,02,1991,2,false,"MORPHINE S",8006.000,51.000000000,3063.92,0.00,0.00
FFSU,FL,00054378563,00054,3785,63,1991,2,false,"MORPHINE 1",31025.000,85.000000000,1786.08,0.00,0.00
FFSU,FL,00054378663,00054,3786,63,1991,2,false,"MORPHINE 2",16128.000,39.000000000,1398.07,0.00,0.00
FFSU,FL,00641118035,00641,1180,35,1991,2,false,"MORPHINE S",199.000,13.000000000,157.99,0.00,0.00
FFSU,FL,00002163701,00002,1637,01,1991,1,false,"MORPHINE S",1280.000,15.000000000,875.85,0.00,0.00
FFSU,FL,00002255002,00002,2550,02,1991,1,false,"MORPHINE S",1234.000,28.000000000,401.24,0.00,0.00
FFSU,FL,00002255102,00002,2551,02,1991,1,false,"MORPHINE S",65798.000,46.000000000,4977.29,0.00,0.00
FFSU,FL,00054378563,00054,3785,63,1991,1,false,"MORPHINE 1",17700.000,33.000000000,899.07,0.00,0.00
FFSU,FL,00054378663,00054,3786,63,1991,1,false,"MORPHINE 2",13925.000,26.000000000,868.19,0.00,0.00
FFSU,GA,00002163701,00002,1637,01,1991,4,false,"MORPHINE S",4439.000,29.000000000,3279.58,0.00,0.00
FFSU,GA,00002254902,00002,2549,02,1991,4,false,"MORPHINE S",616.000,12.000000000,177.42,0.00,0.00
FFSU,GA,00034051510,00034,0515,10,1991,4,false,"MORPHINE S",19183.000,279.000000000,20775.13,0.00,0.00
FFSU,GA,00034051610,00034,0516,10,1991,4,false,"MORPHINE S",8809.000,111.000000000,18211.80,0.00,0.00
FFSU,GA,00034051710,00034,0517,10,1991,4,false,"MORPHINE S",1163.000,13.000000000,3895.21,0.00,0.00
FFSU,GA,00034052103,00034,0521,03,1991,4,false,"MORPHINE S",7100.000,12.000000000,400.86,0.00,0.00
FFSU,GA,00054375150,00054,3751,50,1991,4,false,"MORPHINE S",1680.000,11.000000000,993.35,0.00,0.00
FFSU,GA,00054378563,00054,3785,63,1991,4,false,"MORPHINE S",44376.000,118.000000000,2683.85,0.00,0.00
FFSU,GA,00054478019,00054,4780,19,1991,4,false,"MORPHINE S",2735.000,30.000000000,1558.19,0.00,0.00
FFSU,GA,00641018025,00641,0180,25,1991,4,false,"MORPHINE S",679.000,33.000000000,552.24,0.00,0.00
FFSU,GA,00002163701,00002,1637,01,1991,3,false,"MORPHINE S",368.000,18.000000000,340.06,0.00,0.00
FFSU,GA,00034051510,00034,0515,10,1991,3,false,"MORPHINE S",16899.000,241.000000000,17541.39,0.00,0.00
FFSU,GA,00034051610,00034,0516,10,1991,3,false,"MORPHINE S",8014.000,104.000000000,15983.89,0.00,0.00
FFSU,GA,00034051710,00034,0517,10,1991,3,false,"MORPHINE S",2570.000,20.000000000,8260.19,0.00,0.00
FFSU,GA,00054375150,00054,3751,50,1991,3,false,"MORPHINE S",3664.000,26.000000000,1854.49,0.00,0.00
FFSU,GA,00054378563,00054,3785,63,1991,3,false,"MORPHINE S",45427.000,102.000000000,2629.31,0.00,0.00
FFSU,GA,00054478019,00054,4780,19,1991,3,false,"MORPHINE S",4485.000,60.000000000,2627.15,0.00,0.00
FFSU,GA,00054478025,00054,4780,25,1991,3,false,"MORPHINE S",800.000,11.000000000,494.17,0.00,0.00
FFSU,GA,00002163701,00002,1637,01,1991,2,false,"MORPHINE S",1572.000,19.000000000,1172.41,0.00,0.00
FFSU,GA,00034051510,00034,0515,10,1991,2,false,"MORPHINE S",15983.000,239.000000000,16288.81,0.00,0.00
FFSU,GA,00034051610,00034,0516,10,1991,2,false,"MORPHINE S",5446.000,76.000000000,10290.74,0.00,0.00
FFSU,GA,00034051710,00034,0517,10,1991,2,false,"MORPHINE S",1440.000,16.000000000,4515.04,0.00,0.00
FFSU,GA,00054375150,00054,3751,50,1991,2,false,"MORPHINE S",1680.000,11.000000000,789.81,0.00,0.00
FFSU,GA,00054378563,00054,3785,63,1991,2,false,"MORPHINE S",40155.000,113.000000000,2378.68,0.00,0.00
FFSU,GA,00054478019,00054,4780,19,1991,2,false,"MORPHINE S",3129.000,43.000000000,1878.09,0.00,0.00
FFSU,GA,00054478025,00054,4780,25,1991,2,false,"MORPHINE S",1300.000,18.000000000,778.61,0.00,0.00
FFSU,GA,00641018025,00641,0180,25,1991,2,false,"MORPHINE S",429.000,21.000000000,352.24,0.00,0.00
FFSU,GA,00641118035,00641,1180,35,1991,2,false,"MORPHINE S",388.000,11.000000000,247.67,0.00,0.00
FFSU,GA,00034051510,00034,0515,10,1991,1,false,"MORPHINE S",12329.000,168.000000000,11757.56,0.00,0.00
FFSU,GA,00034051610,00034,0516,10,1991,1,false,"MORPHINE S",3999.000,53.000000000,7247.84,0.00,0.00
FFSU,GA,00054375150,00054,3751,50,1991,1,false,"MORPHINE S",1610.000,11.000000000,745.93,0.00,0.00
FFSU,GA,00054378563,00054,3785,63,1991,1,false,"MORPHINE S",32695.000,74.000000000,1861.91,0.00,0.00
FFSU,GA,00054478019,00054,4780,19,1991,1,false,"MORPHINE S",2834.000,36.000000000,1682.20,0.00,0.00
FFSU,GA,00054478025,00054,4780,25,1991,1,false,"MORPHINE S",1600.000,15.000000000,875.08,0.00,0.00
FFSU,IA,00002254902,00002,2549,02,1991,4,false,"MORPHINE S",3871.000,43.000000000,933.42,0.00,0.00
FFSU,IA,00054378563,00054,3785,63,1991,4,false,"MORPHINE 1",23853.000,46.000000000,1296.14,0.00,0.00
FFSU,IA,00641234541,00641,2345,41,1991,4,false,"MORPHINE S",3954.000,25.000000000,2389.02,0.00,0.00
FFSU,IA,00002163701,00002,1637,01,1991,3,false,"MORPHINE S",1060.000,20.000000000,764.96,0.00,0.00
FFSU,IA,00002254902,00002,2549,02,1991,3,false,"MORPHINE S",2472.000,39.000000000,633.68,0.00,0.00
FFSU,IA,00054378563,00054,3785,63,1991,3,false,"MORPHINE 1",20000.000,40.000000000,1099.42,0.00,0.00
FFSU,IA,00641234541,00641,2345,41,1991,3,false,"MORPHINE S",600.000,16.000000000,383.53,0.00,0.00
FFSU,IA,00002254902,00002,2549,02,1991,2,false,"MORPHINE S",1718.000,22.000000000,420.63,0.00,0.00
FFSU,IA,00054378563,00054,3785,63,1991,2,false,"MORPHINE 1",11.640,31.000000000,668.15,0.00,0.00
FFSU,IA,00641234541,00641,2345,41,1991,2,false,"MORPHINE S",880.000,25.000000000,587.59,0.00,0.00
FFSU,IA,00054378563,00054,3785,63,1991,1,false,"MORPHINE 1",5.765,18.000000000,336.09,0.00,0.00
FFSU,IA,00641234541,00641,2345,41,1991,1,false,"MORPHINE S",0.500,13.000000000,328.13,0.00,0.00
FFSU,ID,00054378563,00054,3785,63,1991,3,false,"MORPHINE 1",7120.000,15.000000000,408.81,0.00,0.00
FFSU,IL,00002163701,00002,1637,01,1991,4,false,"MORPHINE S",813.000,48.000000000,537.17,0.00,0.00
FFSU,IL,00002254902,00002,2549,02,1991,4,false,"MORPHINE S",1436.000,23.000000000,322.25,0.00,0.00
FFSU,IL,00002255102,00002,2551,02,1991,4,false,"MORPHINE S",918.000,11.000000000,398.65,0.00,0.00
FFSU,IL,00008065301,00008,0653,01,1991,4,false,"MORPHINE 4",133.000,18.000000000,153.57,0.00,0.00
FFSU,IL,00008065601,00008,0656,01,1991,4,false,"MORPHINE 1",399.000,30.000000000,402.98,0.00,0.00
FFSU,IL,00054378563,00054,3785,63,1991,4,false,"MORPHINE 1",21270.000,51.000000000,1078.87,0.00,0.00
FFSU,IL,00054378663,00054,3786,63,1991,4,false,"MORPHINE 2",19210.000,50.000000000,1612.65,0.00,0.00
FFSU,IL,00548602600,00548,6026,00,1991,4,false,"MORPHINE S",636.000,41.000000000,752.74,0.00,0.00
FFSU,IL,00641018025,00641,0180,25,1991,4,false,"MORPHINE S",177.000,29.000000000,198.20,0.00,0.00
FFSU,IL,00641234541,00641,2345,41,1991,4,false,"MORPHINE S",5142.000,94.000000000,3038.50,0.00,0.00
FFSU,IL,47679084190,47679,0841,90,1991,4,false,"MORPHINE S",216.000,16.000000000,146.03,0.00,0.00
FFSU,IL,00002163701,00002,1637,01,1991,3,false,"MORPHINE S",424.000,29.000000000,374.05,0.00,0.00
FFSU,IL,00002254902,00002,2549,02,1991,3,false,"MORPHINE S",1425.000,15.000000000,306.30,0.00,0.00
FFSU,IL,00002255002,00002,2550,02,1991,3,false,"MORPHINE S",2310.000,15.000000000,592.13,0.00,0.00
FFSU,IL,00008065601,00008,0656,01,1991,3,false,"MORPHINE 1",144.000,14.000000000,157.39,0.00,0.00
FFSU,IL,00054378563,00054,3785,63,1991,3,false,"MORPHINE 1",26930.000,66.000000000,1353.42,0.00,0.00
FFSU,IL,00054378663,00054,3786,63,1991,3,false,"MORPHINE 2",3370.000,14.000000000,296.26,0.00,0.00
FFSU,IL,00548602600,00548,6026,00,1991,3,false,"MORPHINE S",53.000,17.000000000,110.87,0.00,0.00
FFSU,IL,00641018025,00641,0180,25,1991,3,false,"MORPHINE S",183.000,22.000000000,175.43,0.00,0.00
FFSU,IL,47679084190,47679,0841,90,1991,3,false,"MORPHINE S",68.000,11.000000000,67.32,0.00,0.00
FFSU,IN,00002163701,00002,1637,01,1991,4,false,"MORPHINE S",2061.000,58.000000000,1531.91,0.00,0.00
FFSU,IN,00002254902,00002,2549,02,1991,4,false,"MORPHINE S",690.000,17.000000000,193.35,0.00,0.00
FFSU,IN,00002255002,00002,2550,02,1991,4,false,"MORPHINE S",1591.000,11.000000000,398.61,0.00,0.00
FFSU,IN,00002255102,00002,2551,02,1991,4,false,"MORPHINE S",1995.000,11.000000000,547.48,0.00,0.00
FFSU,IN,00008064901,00008,0649,01,1991,4,false,"MORPHINE 2",317.000,16.000000000,270.18,0.00,0.00
FFSU,IN,00008065601,00008,0656,01,1991,4,false,"MORPHINE 1",830.000,34.000000000,706.43,0.00,0.00
FFSU,IN,00008065701,00008,0657,01,1991,4,false,"MORPHINE 1",751.000,15.000000000,651.37,0.00,0.00
FFSU,IN,00054378563,00054,3785,63,1991,4,false,"MORPHINE 1",8630.000,29.000000000,463.82,0.00,0.00
FFSU,IN,00054378663,00054,3786,63,1991,4,false,"MORPHINE 2",4303.000,14.000000000,366.75,0.00,0.00
FFSU,IN,00641018025,00641,0180,25,1991,4,false,"MORPHINE S",336.000,23.000000000,251.64,0.00,0.00
FFSU,IN,00641118035,00641,1180,35,1991,4,false,"MORPHINE S",259.000,23.000000000,199.36,0.00,0.00
FFSU,IN,47679089090,47679,0890,90,1991,4,false,"MORPHINE S",29500.000,15.000000000,2434.50,0.00,0.00
FFSU,IN,00002163701,00002,1637,01,1991,3,false,"MORPHINE S",4358.000,47.000000000,2913.20,0.00,0.00
FFSU,IN,00002255102,00002,2551,02,1991,3,false,"MORPHINE S",4010.000,15.000000000,655.96,0.00,0.00
FFSU,IN,00008064901,00008,0649,01,1991,3,false,"MORPHINE 2",277.000,11.000000000,224.19,0.00,0.00
FFSU,IN,00008065301,00008,0653,01,1991,3,false,"MORPHINE 4",445.000,12.000000000,346.32,0.00,0.00
FFSU,IN,00008065601,00008,0656,01,1991,3,false,"MORPHINE 1",356.000,15.000000000,321.23,0.00,0.00
