"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00182176501,00182,1765,01,1991,4,false,HYDROCODON,585.000,35.000000000,321.65,0.00,0.00
FFSU,AK,00364074401,00364,0744,01,1991,4,false,Hydrocodon,6173.000,331.000000000,2008.41,0.00,0.00
FFSU,AK,00405001501,00405,0015,01,1991,4,false,HYDROCODON,2393.000,122.000000000,524.28,0.00,0.00
FFSU,AK,00536391401,00536,3914,01,1991,4,false,HYDROCODON,1992.000,84.000000000,729.06,0.00,0.00
FFSU,AK,00536391405,00536,3914,05,1991,4,false,HYDROCODON,256.000,14.000000000,71.96,0.00,0.00
FFSU,AK,00555032502,00555,0325,02,1991,4,false,HYDROCODON,4324.000,217.000000000,1594.30,0.00,0.00
FFSU,AK,00555032504,00555,0325,04,1991,4,false,HYDROCODON,323.000,17.000000000,111.19,0.00,0.00
FFSU,AK,00677118401,00677,1184,01,1991,4,false,HYDROCODON,2110.000,109.000000000,619.84,0.00,0.00
FFSU,AK,00839717612,00839,7176,12,1991,4,false,Hydrocodon,644.000,30.000000000,320.86,0.00,0.00
FFSU,AK,50732078505,50732,0785,05,1991,4,false,HYDROCODON,285.000,14.000000000,120.50,0.00,0.00
FFSU,AK,00182176501,00182,1765,01,1991,3,false,HYDROCODON,368.000,25.000000000,215.55,0.00,0.00
FFSU,AK,00182176505,00182,1765,05,1991,3,false,HYDROCODON,553.000,30.000000000,272.33,0.00,0.00
FFSU,AK,00364074401,00364,0744,01,1991,3,false,HYDROCODON,3886.000,211.000000000,1355.43,0.00,0.00
FFSU,AK,00405001501,00405,0015,01,1991,3,false,HYDROCODON,2511.000,131.000000000,681.02,0.00,0.00
FFSU,AK,00536391401,00536,3914,01,1991,3,false,HYDROCODON,813.000,28.000000000,183.20,0.00,0.00
FFSU,AK,00555032502,00555,0325,02,1991,3,false,HYDROCODON,4205.000,203.000000000,1439.08,0.00,0.00
FFSU,AK,00555032504,00555,0325,04,1991,3,false,HYDROCODON,282.000,17.000000000,99.50,0.00,0.00
FFSU,AK,00677118401,00677,1184,01,1991,3,false,HYDROCODON,2316.000,108.000000000,746.59,0.00,0.00
FFSU,AK,00839717612,00839,7176,12,1991,3,false,Hydrocodon,372.000,16.000000000,199.09,0.00,0.00
FFSU,AK,50732078505,50732,0785,05,1991,3,false,HYDROCODON,400.000,22.000000000,173.17,0.00,0.00
FFSU,AK,00182176501,00182,1765,01,1991,2,false,HYDROCODON,156.000,11.000000000,97.48,0.00,0.00
FFSU,AK,00364074401,00364,0744,01,1991,2,false,HYDROCODON,2223.000,120.000000000,798.99,0.00,0.00
FFSU,AK,00405001501,00405,0015,01,1991,2,false,HYDROCODON,1671.000,84.000000000,452.15,0.00,0.00
FFSU,AK,00536391401,00536,3914,01,1991,2,false,HYDROCODON,465.000,18.000000000,120.80,0.00,0.00
FFSU,AK,00555032502,00555,0325,02,1991,2,false,HYDROCODON,5065.000,233.000000000,1653.83,0.00,0.00
FFSU,AK,00677118401,00677,1184,01,1991,2,false,HYDROCODON,1844.000,85.000000000,542.59,0.00,0.00
FFSU,AK,00839717612,00839,7176,12,1991,2,false,Hydrocodon,371.000,20.000000000,252.90,0.00,0.00
FFSU,AK,50732078505,50732,0785,05,1991,2,false,HYDROCODON,257.000,13.000000000,115.22,0.00,0.00
FFSU,AK,00182176501,00182,1765,01,1991,1,false,HYDROCODON,424.000,22.000000000,206.22,0.00,0.00
FFSU,AK,00364074401,00364,0744,01,1991,1,false,HYDROCODON,1187.000,74.000000000,533.91,0.00,0.00
FFSU,AK,00405001501,00405,0015,01,1991,1,false,HYDROCODON,628.000,32.000000000,167.08,0.00,0.00
FFSU,AK,00472077316,00472,0773,16,1991,1,false,HYDROCODON,1920.000,13.000000000,121.20,0.00,0.00
FFSU,AK,00536391401,00536,3914,01,1991,1,false,HYDROCODON,380.000,15.000000000,95.17,0.00,0.00
FFSU,AK,00555032502,00555,0325,02,1991,1,false,HYDROCODON,3653.000,172.000000000,1192.32,0.00,0.00
FFSU,AK,00677118401,00677,1184,01,1991,1,false,HYDROCODON,1985.000,98.000000000,560.43,0.00,0.00
FFSU,AK,00839717612,00839,7176,12,1991,1,false,Hydrocodon,282.000,15.000000000,189.91,0.00,0.00
FFSU,AL,00086005710,00086,0057,10,1991,4,false,HYDROCODON,1104.000,37.000000000,335.08,0.00,0.00
FFSU,AL,00182115540,00182,1155,40,1991,4,false,HYDROCODON,2820.000,20.000000000,145.18,0.00,0.00
FFSU,AL,00182176501,00182,1765,01,1991,4,false,HYDROCODON,91052.000,3011.000000000,19110.90,0.00,0.00
FFSU,AL,00182176505,00182,1765,05,1991,4,false,HYDROCODON,55037.000,1673.000000000,10684.07,0.00,0.00
FFSU,AL,00349849405,00349,8494,05,1991,4,false,HYDROCODON,1378.000,39.000000000,263.39,0.00,0.00
FFSU,AL,00364074401,00364,0744,01,1991,4,false,HYDROCODON,1971.000,51.000000000,326.49,0.00,0.00
FFSU,AL,00536391401,00536,3914,01,1991,4,false,HYDROCODON,8321.000,215.000000000,1438.67,0.00,0.00
FFSU,AL,00536391405,00536,3914,05,1991,4,false,HYDROCODON,1699.000,40.000000000,274.58,0.00,0.00
FFSU,AL,00536396401,00536,3964,01,1991,4,false,HYDROCODON,497.000,22.000000000,158.58,0.00,0.00
FFSU,AL,00555032502,00555,0325,02,1991,4,false,HYDROCODON,40680.000,1434.000000000,8745.26,0.00,0.00
FFSU,AL,00555032504,00555,0325,04,1991,4,false,HYDROCODON,22261.000,635.000000000,4072.66,0.00,0.00
FFSU,AL,00677118401,00677,1184,01,1991,4,false,HYDROCODON,5070.000,159.000000000,1007.01,0.00,0.00
FFSU,AL,00677118405,00677,1184,05,1991,4,false,HYDROCODON,3786.000,140.000000000,875.88,0.00,0.00
FFSU,AL,00719035510,00719,0355,10,1991,4,false,HYDROCODON,453.000,22.000000000,118.60,0.00,0.00
FFSU,AL,00781160601,00781,1606,01,1991,4,false,HYDROCODON,24908.000,775.000000000,4916.37,0.00,0.00
FFSU,AL,00781160605,00781,1606,05,1991,4,false,HYDROCODON,11629.000,377.000000000,2256.52,0.00,0.00
FFSU,AL,00904095616,00904,0956,16,1991,4,false,HYDROCODON,2820.000,12.000000000,116.49,0.00,0.00
FFSU,AL,00904344040,00904,3440,40,1991,4,false,HYDROCODON,18311.000,564.000000000,3589.27,0.00,0.00
FFSU,AL,00904344060,00904,3440,60,1991,4,false,HYDROCODON,797.000,24.000000000,167.23,0.00,0.00
FFSU,AL,00904344260,00904,3442,60,1991,4,false,HYDROCODON,2823.000,98.000000000,617.81,0.00,0.00
FFSU,AL,46672005250,46672,0052,50,1991,4,false,HYDROCODON,789.000,25.000000000,137.91,0.00,0.00
FFSU,AL,50732078501,50732,0785,01,1991,4,false,HYDROCODON,1892.000,67.000000000,419.33,0.00,0.00
FFSU,AL,50732078505,50732,0785,05,1991,4,false,HYDROCODON,23070.000,653.000000000,4217.53,0.00,0.00
FFSU,AL,50732078601,50732,0786,01,1991,4,false,HYDROCODON,3230.000,127.000000000,1209.94,0.00,0.00
FFSU,AL,50732078605,50732,0786,05,1991,4,false,HYDROCODON,566.000,24.000000000,199.20,0.00,0.00
FFSU,AL,52446023321,52446,0233,21,1991,4,false,HYDROCODON,7420.000,254.000000000,1506.52,0.00,0.00
FFSU,AL,52446023328,52446,0233,28,1991,4,false,HYDROCODON,15708.000,549.000000000,3182.37,0.00,0.00
FFSU,AL,52555007601,52555,0076,01,1991,4,false,HYDROCODON,31150.000,1055.000000000,6635.18,0.00,0.00
FFSU,AL,52555007605,52555,0076,05,1991,4,false,HYDROCODON,15487.000,454.000000000,2962.35,0.00,0.00
FFSU,AL,54274081310,54274,0813,10,1991,4,false,HYDROCODON,992.000,31.000000000,248.34,0.00,0.00
FFSU,AL,00182176501,00182,1765,01,1991,3,false,HYDROCODON,99507.000,2932.000000000,15282.71,0.00,0.00
FFSU,AL,00182176505,00182,1765,05,1991,3,false,HYDROCODON,53784.000,1661.000000000,8747.32,0.00,0.00
FFSU,AL,00349849405,00349,8494,05,1991,3,false,HYDROCODON,1371.000,40.000000000,217.76,0.00,0.00
FFSU,AL,00364074401,00364,0744,01,1991,3,false,HYDROCODON,1942.000,62.000000000,311.78,0.00,0.00
FFSU,AL,00536391401,00536,3914,01,1991,3,false,HYDROCODON,20419.000,214.000000000,1170.95,0.00,0.00
FFSU,AL,00536391405,00536,3914,05,1991,3,false,HYDROCODON,2301.000,52.000000000,308.58,0.00,0.00
FFSU,AL,00536396401,00536,3964,01,1991,3,false,HYDROCODON,423.000,19.000000000,126.91,0.00,0.00
FFSU,AL,00555032502,00555,0325,02,1991,3,false,HYDROCODON,46763.000,1545.000000000,7972.47,0.00,0.00
FFSU,AL,00555032504,00555,0325,04,1991,3,false,HYDROCODON,18670.000,509.000000000,2792.98,0.00,0.00
FFSU,AL,00677118401,00677,1184,01,1991,3,false,HYDROCODON,5228.000,152.000000000,810.39,0.00,0.00
FFSU,AL,00677118405,00677,1184,05,1991,3,false,HYDROCODON,1280.000,40.000000000,203.97,0.00,0.00
FFSU,AL,00719035512,00719,0355,12,1991,3,false,HYDROCODON,1029.000,26.000000000,150.99,0.00,0.00
FFSU,AL,00781160601,00781,1606,01,1991,3,false,HYDROCODON,24913.000,780.000000000,4097.37,0.00,0.00
FFSU,AL,00781160605,00781,1606,05,1991,3,false,HYDROCODON,9967.000,326.000000000,1575.22,0.00,0.00
FFSU,AL,00904344040,00904,3440,40,1991,3,false,HYDROCODON,19033.000,556.000000000,3021.40,0.00,0.00
FFSU,AL,00904344060,00904,3440,60,1991,3,false,HYDROCODON,1568.000,39.000000000,230.18,0.00,0.00
FFSU,AL,00904344260,00904,3442,60,1991,3,false,HYDROCODON,3152.000,119.000000000,589.74,0.00,0.00
FFSU,AL,46672005250,46672,0052,50,1991,3,false,HYDROCODON,599.000,17.000000000,94.80,0.00,0.00
FFSU,AL,50732078501,50732,0785,01,1991,3,false,HYDROCODON,1572.000,53.000000000,272.87,0.00,0.00
FFSU,AL,50732078505,50732,0785,05,1991,3,false,HYDROCODON,14852.000,407.000000000,2157.96,0.00,0.00
FFSU,AL,50732078601,50732,0786,01,1991,3,false,HYDROCODON,1779.000,84.000000000,620.89,0.00,0.00
FFSU,AL,50732078605,50732,0786,05,1991,3,false,HYDROCODON,391.000,18.000000000,139.50,0.00,0.00
FFSU,AL,52446023321,52446,0233,21,1991,3,false,HYDROCODON,6261.000,201.000000000,1043.16,0.00,0.00
FFSU,AL,52446023328,52446,0233,28,1991,3,false,HYDROCODON,17671.000,612.000000000,3083.18,0.00,0.00
FFSU,AL,52555007601,52555,0076,01,1991,3,false,HYDROCODON,20752.000,712.000000000,3637.42,0.00,0.00
FFSU,AL,52555007605,52555,0076,05,1991,3,false,HYDROCODON,16595.000,444.000000000,2462.64,0.00,0.00
FFSU,AL,54274081310,54274,0813,10,1991,3,false,HYDROCODON,1333.000,38.000000000,281.53,0.00,0.00
FFSU,AL,00182176501,00182,1765,01,1991,2,false,HYDROCODON,85634.000,2866.000000000,14672.65,0.00,0.00
FFSU,AL,00182176505,00182,1765,05,1991,2,false,HYDROCODON,42491.000,1261.000000000,6775.54,0.00,0.00
FFSU,AL,00349849405,00349,8494,05,1991,2,false,HYDROCODON,628.000,17.000000000,95.22,0.00,0.00
FFSU,AL,00364074401,00364,0744,01,1991,2,false,HYDROCODON,1584.000,58.000000000,275.20,0.00,0.00
FFSU,AL,00536391401,00536,3914,01,1991,2,false,HYDROCODON,5405.000,152.000000000,824.45,0.00,0.00
FFSU,AL,00555032502,00555,0325,02,1991,2,false,HYDROCODON,34712.000,1142.000000000,5868.32,0.00,0.00
FFSU,AL,00555032504,00555,0325,04,1991,2,false,HYDROCODON,11524.000,358.000000000,1868.01,0.00,0.00
FFSU,AL,00677118401,00677,1184,01,1991,2,false,HYDROCODON,4924.000,129.000000000,724.60,0.00,0.00
FFSU,AL,00677118405,00677,1184,05,1991,2,false,HYDROCODON,686.000,18.000000000,101.21,0.00,0.00
FFSU,AL,00719035510,00719,0355,10,1991,2,false,HYDROCODON,415.000,16.000000000,78.40,0.00,0.00
FFSU,AL,00719035512,00719,0355,12,1991,2,false,HYDROCODON,1734.000,56.000000000,293.82,0.00,0.00
