"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00182146501,00182,1465,01,1995,4,false,"OXYCODONE ",1942.000,51.000000000,590.25,0.00,0.00
FFSU,AK,00182150801,00182,1508,01,1995,4,false,"OXYCODONE ",404.000,11.000000000,157.75,0.00,0.00
FFSU,AK,00182917501,00182,9175,01,1995,4,false,"OXYCODONE ",1005.000,38.000000000,590.38,0.00,0.00
FFSU,AK,00405013901,00405,0139,01,1995,4,false,"OXYCODONE ",9863.000,277.000000000,2822.65,0.00,0.00
FFSU,AK,00405014001,00405,0140,01,1995,4,false,"OXYCODONE ",578.000,27.000000000,378.25,0.00,0.00
FFSU,AK,00555027802,00555,0278,02,1995,4,false,OXYCODONE/,196.000,11.000000000,105.36,0.00,0.00
FFSU,AK,00182146501,00182,1465,01,1995,3,false,"OXYCODONE ",1857.000,56.000000000,616.39,0.00,0.00
FFSU,AK,00182917501,00182,9175,01,1995,3,false,"OXYCODONE ",682.000,25.000000000,402.88,0.00,0.00
FFSU,AK,00364060505,00364,0605,05,1995,3,false,Oxycodone/,1334.000,29.000000000,351.71,0.00,0.00
FFSU,AK,00405013901,00405,0139,01,1995,3,false,"OXYCODONE ",11878.000,355.000000000,3517.92,0.00,0.00
FFSU,AK,00405014001,00405,0140,01,1995,3,false,"OXYCODONE ",2211.000,80.000000000,1157.69,0.00,0.00
FFSU,AK,00405014301,00405,0143,01,1995,3,false,"OXYCODONE ",336.000,12.000000000,153.16,0.00,0.00
FFSU,AK,00182146501,00182,1465,01,1995,2,false,"OXYCODONE ",929.000,50.000000000,436.08,0.00,0.00
FFSU,AK,00182917501,00182,9175,01,1995,2,false,"OXYCODONE ",1192.000,33.000000000,659.96,0.00,0.00
FFSU,AK,00364060505,00364,0605,05,1995,2,false,Oxycodone/,1221.000,35.000000000,361.64,0.00,0.00
FFSU,AK,00405013901,00405,0139,01,1995,2,false,"OXYCODONE ",12610.000,365.000000000,3535.24,0.00,0.00
FFSU,AK,00405014001,00405,0140,01,1995,2,false,"OXYCODONE ",2929.000,113.000000000,1619.09,0.00,0.00
FFSU,AK,00182146501,00182,1465,01,1995,1,false,"OXYCODONE ",421.000,21.000000000,191.68,0.00,0.00
FFSU,AK,00182917501,00182,9175,01,1995,1,false,"OXYCODONE ",566.000,19.000000000,356.00,0.00,0.00
FFSU,AK,00364060505,00364,0605,05,1995,1,false,Oxycodone/,2953.000,100.000000000,943.72,0.00,0.00
FFSU,AK,00364239501,00364,2395,01,1995,1,false,Oxycodone/,1165.000,35.000000000,623.97,0.00,0.00
FFSU,AK,00405013901,00405,0139,01,1995,1,false,"OXYCODONE ",8693.000,250.000000000,2467.06,0.00,0.00
