"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00047044824,00047,0448,24,1995,4,false,HYDROCODON,2641.000,126.000000000,756.19,0.00,0.00
FFSU,AK,00047048624,00047,0486,24,1995,4,false,HYDROCODON,2880.000,79.000000000,1232.38,0.00,0.00
FFSU,AK,00182068105,00182,0681,05,1995,4,false,HYDROCODON,573.000,17.000000000,289.21,0.00,0.00
FFSU,AK,00182176501,00182,1765,01,1995,4,false,HYDROCODON,1965.000,75.000000000,609.59,0.00,0.00
FFSU,AK,00182176505,00182,1765,05,1995,4,false,HYDROCODON,1095.000,32.000000000,242.54,0.00,0.00
FFSU,AK,00364074401,00364,0744,01,1995,4,false,Hydrocodon,910.000,29.000000000,230.05,0.00,0.00
FFSU,AK,00364250501,00364,2505,01,1995,4,false,Hydrocodon,685.000,27.000000000,326.94,0.00,0.00
FFSU,AK,00405001501,00405,0015,01,1995,4,false,HYDROCODON,1346.000,47.000000000,313.54,0.00,0.00
FFSU,AK,00405001502,00405,0015,02,1995,4,false,HYDROCODON,172.000,11.000000000,82.12,0.00,0.00
FFSU,AK,00405001701,00405,0017,01,1995,4,false,HYDROCODON,2040.000,68.000000000,718.28,0.00,0.00
FFSU,AK,00536391401,00536,3914,01,1995,4,false,HYDROCODON,1309.000,32.000000000,211.32,0.00,0.00
FFSU,AK,00536391405,00536,3914,05,1995,4,false,HYDROCODON,1397.000,59.000000000,353.41,0.00,0.00
FFSU,AK,00536550805,00536,5508,05,1995,4,false,HYDROCODON,669.000,14.000000000,311.74,0.00,0.00
FFSU,AK,00536573101,00536,5731,01,1995,4,false,HYDROCODON,2813.072,61.000000000,1247.10,0.00,0.00
FFSU,AK,00555032502,00555,0325,02,1995,4,false,HYDROCODON,234.000,12.000000000,75.17,0.00,0.00
FFSU,AK,00603388121,00603,3881,21,1995,4,false,HYDROCODON,648.000,23.000000000,169.34,0.00,0.00
FFSU,AK,00603388128,00603,3881,28,1995,4,false,HYDROCODON,1171.000,34.000000000,252.38,0.00,0.00
FFSU,AK,00677118405,00677,1184,05,1995,4,false,HYDROCODON,219.000,11.000000000,112.47,0.00,0.00
FFSU,AK,00781160601,00781,1606,01,1995,4,false,HYDROCODON,556.000,25.000000000,202.87,0.00,0.00
FFSU,AK,00781160605,00781,1606,05,1995,4,false,HYDROCODON,3046.000,127.000000000,887.45,0.00,0.00
FFSU,AK,46672005250,46672,0052,50,1995,4,false,HYDROCODON,554.000,18.000000000,210.47,0.00,0.00
FFSU,AK,50732078505,50732,0785,05,1995,4,false,HYDROCODON,339.000,16.000000000,113.11,0.00,0.00
FFSU,AK,51079042020,51079,0420,20,1995,4,false,HYDROCODON,1051.000,18.000000000,356.92,0.00,0.00
FFSU,AK,52544034901,52544,0349,01,1995,4,false,HYDROCODON,1197.000,44.000000000,296.98,0.00,0.00
FFSU,AK,52544034905,52544,0349,05,1995,4,false,HYDROCODON,6413.000,234.000000000,1557.54,0.00,0.00
FFSU,AK,52544038501,52544,0385,01,1995,4,false,HYDROCODON,520.000,17.000000000,265.04,0.00,0.00
FFSU,AK,52544038505,52544,0385,05,1995,4,false,HYDROCODON,1616.000,40.000000000,676.28,0.00,0.00
FFSU,AK,52544038701,52544,0387,01,1995,4,false,HYDROCODON,6749.000,214.000000000,3108.09,0.00,0.00
FFSU,AK,52544050301,52544,0503,01,1995,4,false,HYDROCODON,869.000,22.000000000,510.35,0.00,0.00
FFSU,AK,60951063970,60951,0639,70,1995,4,false,HYDROCODON,7766.000,326.000000000,1957.02,0.00,0.00
FFSU,AK,60951064070,60951,0640,70,1995,4,false,HYDROCODON,13061.000,443.000000000,6000.16,0.00,0.00
FFSU,AK,60951064085,60951,0640,85,1995,4,false,HYDROCODON,832.400,23.000000000,392.40,0.00,0.00
FFSU,AK,00047044824,00047,0448,24,1995,3,false,HYDROCODON,4793.000,198.000000000,1172.17,0.00,0.00
FFSU,AK,00047048624,00047,0486,24,1995,3,false,HYDROCODON,1980.000,59.000000000,855.58,0.00,0.00
FFSU,AK,00182068101,00182,0681,01,1995,3,false,HYDROCODON,492.000,12.000000000,208.93,0.00,0.00
FFSU,AK,00182068105,00182,0681,05,1995,3,false,HYDROCODON,240.000,12.000000000,147.71,0.00,0.00
FFSU,AK,00182176501,00182,1765,01,1995,3,false,HYDROCODON,2699.000,95.000000000,729.75,0.00,0.00
FFSU,AK,00182176505,00182,1765,05,1995,3,false,HYDROCODON,1392.000,47.000000000,349.30,0.00,0.00
FFSU,AK,00364074401,00364,0744,01,1995,3,false,Hydrocodon,1711.000,49.000000000,393.17,0.00,0.00
FFSU,AK,00364074405,00364,0744,05,1995,3,false,Hydrocodon,263.000,12.000000000,127.87,0.00,0.00
FFSU,AK,00405001501,00405,0015,01,1995,3,false,HYDROCODON,9666.000,385.000000000,2346.87,0.00,0.00
FFSU,AK,00405001502,00405,0015,02,1995,3,false,HYDROCODON,266.000,16.000000000,113.68,0.00,0.00
FFSU,AK,00405001701,00405,0017,01,1995,3,false,HYDROCODON,3366.000,131.000000000,1172.21,0.00,0.00
FFSU,AK,00536391401,00536,3914,01,1995,3,false,HYDROCODON,894.000,29.000000000,154.06,0.00,0.00
FFSU,AK,00536391405,00536,3914,05,1995,3,false,HYDROCODON,2382.000,99.000000000,603.83,0.00,0.00
FFSU,AK,00536550805,00536,5508,05,1995,3,false,HYDROCODON,1510.000,33.000000000,675.09,0.00,0.00
FFSU,AK,00603388121,00603,3881,21,1995,3,false,HYDROCODON,526.000,18.000000000,130.15,0.00,0.00
FFSU,AK,00603388128,00603,3881,28,1995,3,false,HYDROCODON,625.000,27.000000000,173.58,0.00,0.00
FFSU,AK,00677118405,00677,1184,05,1995,3,false,HYDROCODON,568.000,22.000000000,162.17,0.00,0.00
FFSU,AK,00781160601,00781,1606,01,1995,3,false,HYDROCODON,350.000,21.000000000,169.90,0.00,0.00
FFSU,AK,00781160605,00781,1606,05,1995,3,false,HYDROCODON,3949.000,162.000000000,1151.03,0.00,0.00
FFSU,AK,00839717606,00839,7176,06,1995,3,false,Hydrocodon,268.000,12.000000000,87.46,0.00,0.00
FFSU,AK,46672005250,46672,0052,50,1995,3,false,HYDROCODON,762.000,29.000000000,334.14,0.00,0.00
FFSU,AK,51079042020,51079,0420,20,1995,3,false,HYDROCODON,966.000,12.000000000,317.92,0.00,0.00
FFSU,AK,52544034901,52544,0349,01,1995,3,false,HYDROCODON,1002.000,44.000000000,288.47,0.00,0.00
FFSU,AK,52544034905,52544,0349,05,1995,3,false,HYDROCODON,5837.025,245.000000000,1555.11,0.00,0.00
