"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,47781026505,47781,0265,05,2016,4,false,"OXYCODONE ",1509.000,16.000000000,704.19,704.19,0.00
FFSU,AK,53746020301,53746,0203,01,2016,4,false,OXYCODONE-,19188.000,500.000000000,5421.65,5399.23,22.42
FFSU,AK,53746020305,53746,0203,05,2016,4,false,OXYCODONE-,2508.000,53.000000000,966.21,966.21,0.00
FFSU,AK,53746020401,53746,0204,01,2016,4,false,OXYCODONE-,39132.000,635.000000000,27120.74,27048.64,72.10
FFSU,AK,57664022388,57664,0223,88,2016,4,false,"OXYCODONE ",1737.000,29.000000000,408.98,408.98,0.00
FFSU,AK,57664022488,57664,0224,88,2016,4,false,"OXYCODONE ",4413.000,45.000000000,1999.99,1999.99,0.00
FFSU,AK,63304068301,63304,0683,01,2016,4,false,"OXYCODONE ",2985.000,43.000000000,18649.52,18649.52,0.00
FFSU,AK,63304068401,63304,0684,01,2016,4,false,"OXYCODONE ",1582.000,21.000000000,16411.81,16411.81,0.00
FFSU,AK,65162005110,65162,0051,10,2016,4,false,"OXYCODONE ",1125.000,13.000000000,541.87,541.87,0.00
FFSU,AK,65162020710,65162,0207,10,2016,4,false,OXYCODONE-,3782.000,70.000000000,2246.85,2180.71,66.14
FFSU,AK,66689040316,66689,0403,16,2016,4,false,"OXYCODONE ",25758.000,49.000000000,5523.70,5523.70,0.00
FFSU,AK,68308084101,68308,0841,01,2016,4,false,OXYCODONE-,1295.000,31.000000000,596.31,596.31,0.00
FFSU,AK,68382079401,68382,0794,01,2016,4,false,"OXYCODONE ",12550.000,171.000000000,4222.09,4222.09,0.00
FFSU,AK,68382079601,68382,0796,01,2016,4,false,"OXYCODONE ",3628.000,44.000000000,1745.13,1745.13,0.00
FFSU,AK,00054055125,00054,0551,25,2016,3,false,OXYCODONE-,21258.000,674.000000000,10323.82,10322.47,1.35
FFSU,AK,00093573101,00093,5731,01,2016,3,false,"OXYCODONE ",1736.000,27.000000000,3545.90,3545.90,0.00
FFSU,AK,00093573201,00093,5732,01,2016,3,false,"OXYCODONE ",3395.000,49.000000000,15242.56,15242.56,0.00
FFSU,AK,00228287811,00228,2878,11,2016,3,false,"OXYCODONE ",14621.000,176.000000000,5085.55,5085.55,0.00
FFSU,AK,00228287911,00228,2879,11,2016,3,false,"OXYCODONE ",8761.000,102.000000000,4392.71,4392.71,0.00
FFSU,AK,00228298150,00228,2981,50,2016,3,false,OXYCODONE-,22347.000,765.000000000,10894.59,10873.54,21.05
FFSU,AK,00228298211,00228,2982,11,2016,3,false,OXYCODONE-,6227.000,128.000000000,4448.78,4426.75,22.03
FFSU,AK,00228298311,00228,2983,11,2016,3,false,OXYCODONE-,22196.000,346.000000000,16155.64,16079.89,75.75
FFSU,AK,00406051201,00406,0512,01,2016,3,false,OXYCODONE-,24215.112,735.000000000,13331.28,13331.28,0.00
FFSU,AK,00406051205,00406,0512,05,2016,3,false,OXYCODONE-,3114.000,83.000000000,1652.95,1652.95,0.00
FFSU,AK,00406051262,00406,0512,62,2016,3,false,OXYCODONE-,260.000,22.000000000,157.49,157.49,0.00
FFSU,AK,00406052201,00406,0522,01,2016,3,false,OXYCODONE-,2978.000,54.000000000,2021.86,2020.45,1.41
FFSU,AK,00406055201,00406,0552,01,2016,3,false,"OXYCODONE ",2316.000,35.000000000,680.73,680.73,0.00
FFSU,AK,00406851501,00406,8515,01,2016,3,false,"OXYCODONE ",2395.000,22.000000000,761.49,761.49,0.00
FFSU,AK,00406853001,00406,8530,01,2016,3,false,"OXYCODONE ",1189.000,16.000000000,626.59,626.59,0.00
FFSU,AK,00591269301,00591,2693,01,2016,3,false,"OXYCODONE ",873.000,16.000000000,5636.52,5636.52,0.00
FFSU,AK,00591270801,00591,2708,01,2016,3,false,"OXYCODONE ",1442.000,17.000000000,15932.97,15932.97,0.00
FFSU,AK,00603499021,00603,4990,21,2016,3,false,"OXYCODONE ",3696.000,72.000000000,1299.18,1299.18,0.00
FFSU,AK,00603499121,00603,4991,21,2016,3,false,"OXYCODONE ",1216.000,14.000000000,358.31,358.31,0.00
FFSU,AK,00781572601,00781,5726,01,2016,3,false,"OXYCODONE ",1408.000,25.000000000,6387.78,6387.78,0.00
FFSU,AK,00781576701,00781,5767,01,2016,3,false,"OXYCODONE ",608.000,13.000000000,3920.10,3920.10,0.00
FFSU,AK,00904644461,00904,6444,61,2016,3,false,"OXYCODONE ",3387.000,43.000000000,1007.18,1007.18,0.00
FFSU,AK,10702000801,10702,0008,01,2016,3,false,"OXYCODONE ",3185.000,41.000000000,854.74,854.74,0.00
FFSU,AK,10702000901,10702,0009,01,2016,3,false,"OXYCODONE ",2218.000,27.000000000,953.36,953.36,0.00
FFSU,AK,10702001801,10702,0018,01,2016,3,false,"OXYCODONE ",2908.000,62.000000000,618.64,612.82,5.82
FFSU,AK,10702005601,10702,0056,01,2016,3,false,"OXYCODONE ",9760.000,123.000000000,3039.63,3039.63,0.00
FFSU,AK,10702005701,10702,0057,01,2016,3,false,"OXYCODONE ",4354.000,53.000000000,1952.68,1952.68,0.00
FFSU,AK,13107004601,13107,0046,01,2016,3,false,OXYCODONE-,2223.000,32.000000000,1516.01,1516.01,0.00
FFSU,AK,13107005501,13107,0055,01,2016,3,false,"OXYCODONE ",1956.000,29.000000000,543.60,543.60,0.00
FFSU,AK,42806000501,42806,0005,01,2016,3,false,"OXYCODONE ",1059.000,21.000000000,324.97,324.97,0.00
FFSU,AK,42806000701,42806,0007,01,2016,3,false,"OXYCODONE ",4341.000,49.000000000,1513.05,1513.05,0.00
FFSU,AK,42806000801,42806,0008,01,2016,3,false,"OXYCODONE ",2280.000,27.000000000,972.20,972.20,0.00
FFSU,AK,42858000101,42858,0001,01,2016,3,false,"OXYCODONE ",3655.000,62.000000000,1146.83,1145.80,1.03
FFSU,AK,42858000201,42858,0002,01,2016,3,false,"OXYCODONE ",5050.000,68.000000000,1693.99,1693.99,0.00
FFSU,AK,42858000301,42858,0003,01,2016,3,false,"OXYCODONE ",2929.000,35.000000000,1074.71,1074.71,0.00
FFSU,AK,42858000401,42858,0004,01,2016,3,false,"OXYCODONE ",4410.000,49.000000000,2132.14,2132.14,0.00
FFSU,AK,42858010201,42858,0102,01,2016,3,false,OXYCODONE-,13239.000,354.000000000,4051.87,4031.54,20.33
FFSU,AK,42858010301,42858,0103,01,2016,3,false,OXYCODONE-,4194.000,58.000000000,1559.38,1559.38,0.00
FFSU,AK,42858010401,42858,0104,01,2016,3,false,OXYCODONE-,28903.000,430.000000000,14044.67,14044.67,0.00
