"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,00121077216,00121,0772,16,2016,4,false,HYDROCODON,23520.000,107.000000000,3705.65,3680.23,25.42
FFSU,AK,00406012301,00406,0123,01,2016,4,false,HYDROCODON,81787.000,3167.000000000,40332.62,40309.11,23.51
FFSU,AK,00406012305,00406,0123,05,2016,4,false,HYDROCODON,5953.000,222.000000000,3639.96,3639.96,0.00
FFSU,AK,00406012401,00406,0124,01,2016,4,false,HYDROCODON,24937.000,463.000000000,8086.50,8071.63,14.87
FFSU,AK,00406012501,00406,0125,01,2016,4,false,HYDROCODON,85876.000,1010.000000000,25702.27,25583.09,119.18
FFSU,AK,00406012505,00406,0125,05,2016,4,false,HYDROCODON,6051.000,63.000000000,2163.01,2163.01,0.00
FFSU,AK,00591217205,00591,2172,05,2016,4,false,HYDROCODON,31719.000,1255.000000000,16795.67,16717.18,78.49
FFSU,AK,00591260501,00591,2605,01,2016,4,false,HYDROCODON,4049.000,43.000000000,1365.92,1365.92,0.00
FFSU,AK,00591260505,00591,2605,05,2016,4,false,HYDROCODON,11087.000,235.000000000,4734.52,4734.52,0.00
FFSU,AK,00591261201,00591,2612,01,2016,4,false,HYDROCODON,17635.000,199.000000000,5664.39,5660.49,3.90
FFSU,AK,00591261205,00591,2612,05,2016,4,false,HYDROCODON,44167.000,508.000000000,13369.45,13361.26,8.19
FFSU,AK,00603388732,00603,3887,32,2016,4,false,HYDROCODON,6116.000,67.000000000,2091.32,2091.32,0.00
FFSU,AK,00603389021,00603,3890,21,2016,4,false,HYDROCODON,4533.000,132.000000000,1781.53,1781.53,0.00
FFSU,AK,00603389028,00603,3890,28,2016,4,false,HYDROCODON,365.000,24.000000000,423.10,423.10,0.00
FFSU,AK,00603389032,00603,3890,32,2016,4,false,HYDROCODON,5409.000,130.000000000,2275.72,2274.58,1.14
FFSU,AK,00603389121,00603,3891,21,2016,4,false,HYDROCODON,781.000,14.000000000,253.45,253.45,0.00
FFSU,AK,00603389128,00603,3891,28,2016,4,false,HYDROCODON,1741.000,31.000000000,677.33,670.47,6.86
FFSU,AK,00603389132,00603,3891,32,2016,4,false,HYDROCODON,3887.000,57.000000000,1874.89,1848.93,25.96
FFSU,AK,00713070489,00713,0704,89,2016,4,false,HYDROCODON,6505.000,26.000000000,1055.21,1055.21,0.00
FFSU,AK,13107001901,13107,0019,01,2016,4,false,HYDROCODON,1957.000,99.000000000,1187.82,1187.82,0.00
FFSU,AK,13107002001,13107,0020,01,2016,4,false,HYDROCODON,1689.000,32.000000000,786.19,786.19,0.00
FFSU,AK,13107002101,13107,0021,01,2016,4,false,HYDROCODON,1274.000,17.000000000,412.84,412.31,0.53
FFSU,AK,27808003502,27808,0035,02,2016,4,false,HYDROCODON,830.000,14.000000000,434.60,434.60,0.00
FFSU,AK,51862022701,51862,0227,01,2016,4,false,HYDROCODON,885.000,30.000000000,539.00,539.00,0.00
FFSU,AK,51862022705,51862,0227,05,2016,4,false,HYDROCODON,3354.000,88.000000000,1852.60,1852.60,0.00
FFSU,AK,51862022801,51862,0228,01,2016,4,false,HYDROCODON,684.000,12.000000000,299.91,299.91,0.00
FFSU,AK,53746010901,53746,0109,01,2016,4,false,HYDROCODON,9277.000,289.000000000,5511.83,5511.83,0.00
FFSU,AK,53746010905,53746,0109,05,2016,4,false,HYDROCODON,9417.000,289.000000000,5351.98,5341.66,10.32
FFSU,AK,53746011001,53746,0110,01,2016,4,false,HYDROCODON,10771.000,132.000000000,3484.78,3472.61,12.17
FFSU,AK,53746011005,53746,0110,05,2016,4,false,HYDROCODON,8418.000,110.000000000,3045.62,3045.62,0.00
FFSU,AK,53746014501,53746,0145,01,2016,4,false,HYDROCODON,3459.000,59.000000000,1741.18,1741.18,0.00
FFSU,AK,57664012688,57664,0126,88,2016,4,false,HYDROCODON,16272.000,531.000000000,9908.56,9908.56,0.00
FFSU,AK,57664017088,57664,0170,88,2016,4,false,HYDROCODON,952.000,13.000000000,357.13,357.13,0.00
FFSU,AK,57664017688,57664,0176,88,2016,4,false,HYDROCODON,1644.000,20.000000000,392.89,392.89,0.00
FFSU,AK,62037052401,62037,0524,01,2016,4,false,HYDROCODON,1113.000,23.000000000,682.92,682.92,0.00
FFSU,AK,64376064016,64376,0640,16,2016,4,false,HYDROCODON,44959.000,211.000000000,7684.70,7643.42,41.28
FFSU,AK,00121077216,00121,0772,16,2016,3,false,HYDROCODON,21909.000,104.000000000,3111.53,3079.43,32.10
FFSU,AK,00406012301,00406,0123,01,2016,3,false,HYDROCODON,91597.000,3491.000000000,44703.27,44664.58,38.69
FFSU,AK,00406012305,00406,0123,05,2016,3,false,HYDROCODON,5783.000,195.000000000,3569.23,3569.23,0.00
FFSU,AK,00406012401,00406,0124,01,2016,3,false,HYDROCODON,26180.000,511.000000000,8437.42,8435.30,2.12
FFSU,AK,00406012501,00406,0125,01,2016,3,false,HYDROCODON,100187.000,1173.000000000,31018.22,30897.90,120.32
FFSU,AK,00406012505,00406,0125,05,2016,3,false,HYDROCODON,7009.000,73.000000000,2601.86,2601.86,0.00
FFSU,AK,00591217205,00591,2172,05,2016,3,false,HYDROCODON,30492.000,1282.000000000,18558.77,18541.52,17.25
FFSU,AK,00591260505,00591,2605,05,2016,3,false,HYDROCODON,11078.000,245.000000000,4745.65,4739.10,6.55
FFSU,AK,00591261201,00591,2612,01,2016,3,false,HYDROCODON,21029.000,232.000000000,6828.20,6828.20,0.00
FFSU,AK,00591261205,00591,2612,05,2016,3,false,HYDROCODON,51483.000,595.000000000,16059.67,16023.40,36.27
FFSU,AK,00591320201,00591,3202,01,2016,3,false,HYDROCODON,1183.000,48.000000000,690.24,690.24,0.00
FFSU,AK,00591320205,00591,3202,05,2016,3,false,HYDROCODON,5777.000,217.000000000,3101.15,3081.85,19.30
FFSU,AK,00603388732,00603,3887,32,2016,3,false,HYDROCODON,8956.000,89.000000000,3130.83,3130.83,0.00
FFSU,AK,00603389021,00603,3890,21,2016,3,false,HYDROCODON,11403.084,368.000000000,5680.64,5669.97,10.67
FFSU,AK,00603389028,00603,3890,28,2016,3,false,HYDROCODON,473.000,40.000000000,683.24,683.24,0.00
FFSU,AK,00603389032,00603,3890,32,2016,3,false,HYDROCODON,4301.000,95.000000000,1792.21,1791.67,0.54
FFSU,AK,00603389121,00603,3891,21,2016,3,false,HYDROCODON,1828.000,27.000000000,624.07,622.26,1.81
FFSU,AK,00603389128,00603,3891,28,2016,3,false,HYDROCODON,2055.000,37.000000000,903.72,903.72,0.00
FFSU,AK,00603389132,00603,3891,32,2016,3,false,HYDROCODON,5934.000,90.000000000,2655.36,2655.36,0.00
FFSU,AK,00713070489,00713,0704,89,2016,3,false,HYDROCODON,11390.000,46.000000000,1701.85,1697.90,3.95
FFSU,AK,00904641961,00904,6419,61,2016,3,false,HYDROCODON,494.000,43.000000000,445.68,445.68,0.00
FFSU,AK,13107001901,13107,0019,01,2016,3,false,HYDROCODON,2219.000,72.000000000,1090.56,1090.56,0.00
FFSU,AK,13107002001,13107,0020,01,2016,3,false,HYDROCODON,1153.000,28.000000000,550.67,544.67,6.00
FFSU,AK,13107002101,13107,0021,01,2016,3,false,HYDROCODON,920.000,12.000000000,305.30,305.30,0.00
FFSU,AK,27808003502,27808,0035,02,2016,3,false,HYDROCODON,1220.000,27.000000000,653.61,653.61,0.00
FFSU,AK,51862022701,51862,0227,01,2016,3,false,HYDROCODON,4258.000,123.000000000,2334.42,2334.42,0.00
FFSU,AK,51862022705,51862,0227,05,2016,3,false,HYDROCODON,997.000,33.000000000,628.32,628.32,0.00
FFSU,AK,51862022801,51862,0228,01,2016,3,false,HYDROCODON,1248.000,23.000000000,504.48,504.48,0.00
FFSU,AK,51862022805,51862,0228,05,2016,3,false,HYDROCODON,1957.000,25.000000000,814.91,814.91,0.00
FFSU,AK,51862022901,51862,0229,01,2016,3,false,HYDROCODON,980.000,14.000000000,338.88,338.88,0.00
FFSU,AK,53746010901,53746,0109,01,2016,3,false,HYDROCODON,5061.000,150.000000000,2384.09,2384.09,0.00
FFSU,AK,53746010905,53746,0109,05,2016,3,false,HYDROCODON,11689.000,360.000000000,6333.46,6316.07,17.39
FFSU,AK,53746011001,53746,0110,01,2016,3,false,HYDROCODON,9009.000,114.000000000,2998.09,2985.42,12.67
FFSU,AK,53746011005,53746,0110,05,2016,3,false,HYDROCODON,12440.000,170.000000000,4509.60,4503.49,6.11
FFSU,AK,53746011701,53746,0117,01,2016,3,false,HYDROCODON,931.000,12.000000000,2650.69,2650.69,0.00
FFSU,AK,53746014501,53746,0145,01,2016,3,false,HYDROCODON,5459.000,93.000000000,2514.40,2506.15,8.25
FFSU,AK,57664012688,57664,0126,88,2016,3,false,HYDROCODON,18230.000,692.000000000,11744.48,11719.36,25.12
FFSU,AK,57664017088,57664,0170,88,2016,3,false,HYDROCODON,2685.000,37.000000000,1024.28,1011.49,12.79
FFSU,AK,57664017688,57664,0176,88,2016,3,false,HYDROCODON,2353.000,29.000000000,681.37,681.37,0.00
FFSU,AK,62037052401,62037,0524,01,2016,3,false,HYDROCODON,1849.000,32.000000000,1009.67,1009.67,0.00
FFSU,AK,64376064016,64376,0640,16,2016,3,false,HYDROCODON,50915.000,227.000000000,7947.43,7908.83,38.60
FFSU,AK,66689002301,66689,0023,01,2016,3,false,HYDROCODON,146.500,12.000000000,125.12,125.12,0.00
FFSU,AK,00121077216,00121,0772,16,2016,2,false,HYDROCODON,15690.000,99.000000000,2881.54,2818.56,62.98
FFSU,AK,00406012301,00406,0123,01,2016,2,false,HYDROCODON,73074.000,2804.000000000,36250.17,36220.78,29.39
FFSU,AK,00406012305,00406,0123,05,2016,2,false,HYDROCODON,2018.000,57.000000000,1302.39,1302.39,0.00
FFSU,AK,00406012401,00406,0124,01,2016,2,false,HYDROCODON,16732.000,347.000000000,5388.28,5388.28,0.00
FFSU,AK,00406012501,00406,0125,01,2016,2,false,HYDROCODON,71292.000,836.000000000,22242.01,22224.15,17.86
FFSU,AK,00406012505,00406,0125,05,2016,2,false,HYDROCODON,7530.000,79.000000000,2679.61,2679.61,0.00
FFSU,AK,00591260505,00591,2605,05,2016,2,false,HYDROCODON,9550.000,223.000000000,4426.22,4413.78,12.44
FFSU,AK,00591261201,00591,2612,01,2016,2,false,HYDROCODON,15784.000,173.000000000,5116.99,5116.99,0.00
FFSU,AK,00591261205,00591,2612,05,2016,2,false,HYDROCODON,42142.000,450.000000000,13105.46,13036.66,68.80
FFSU,AK,00591320201,00591,3202,01,2016,2,false,HYDROCODON,1302.000,50.000000000,717.39,717.39,0.00
FFSU,AK,00591320205,00591,3202,05,2016,2,false,HYDROCODON,25800.000,1053.000000000,14477.44,14471.01,6.43
FFSU,AK,00603388721,00603,3887,21,2016,2,false,HYDROCODON,1109.000,12.000000000,357.37,357.37,0.00
FFSU,AK,00603388732,00603,3887,32,2016,2,false,HYDROCODON,3993.000,41.000000000,1421.57,1421.57,0.00
FFSU,AK,00603389021,00603,3890,21,2016,2,false,HYDROCODON,10826.000,343.000000000,5561.99,5561.99,0.00
FFSU,AK,00603389028,00603,3890,28,2016,2,false,HYDROCODON,217.000,25.000000000,420.99,420.99,0.00
FFSU,AK,00603389032,00603,3890,32,2016,2,false,HYDROCODON,1316.000,28.000000000,583.44,583.44,0.00
FFSU,AK,00603389121,00603,3891,21,2016,2,false,HYDROCODON,2866.000,56.000000000,1314.79,1314.79,0.00
FFSU,AK,00603389128,00603,3891,28,2016,2,false,HYDROCODON,1265.000,24.000000000,576.20,576.20,0.00
FFSU,AK,00603389132,00603,3891,32,2016,2,false,HYDROCODON,4816.000,66.000000000,2094.40,2094.40,0.00
FFSU,AK,00713070489,00713,0704,89,2016,2,false,HYDROCODON,2737.000,11.000000000,474.10,474.10,0.00
FFSU,AK,13107001901,13107,0019,01,2016,2,false,HYDROCODON,967.000,18.000000000,241.03,241.03,0.00
FFSU,AK,13107002001,13107,0020,01,2016,2,false,HYDROCODON,3625.000,88.000000000,1748.50,1729.59,18.91
FFSU,AK,27808003502,27808,0035,02,2016,2,false,HYDROCODON,830.000,21.000000000,507.16,507.16,0.00
FFSU,AK,51862022701,51862,0227,01,2016,2,false,HYDROCODON,4664.000,117.000000000,2275.22,2275.22,0.00
FFSU,AK,51862022801,51862,0228,01,2016,2,false,HYDROCODON,1252.000,28.000000000,607.70,607.70,0.00
FFSU,AK,51862022805,51862,0228,05,2016,2,false,HYDROCODON,1169.000,15.000000000,511.83,511.83,0.00
FFSU,AK,51862022901,51862,0229,01,2016,2,false,HYDROCODON,1390.000,16.000000000,459.01,459.01,0.00
FFSU,AK,53746010901,53746,0109,01,2016,2,false,HYDROCODON,11499.000,386.000000000,5651.24,5645.77,5.47
FFSU,AK,53746010905,53746,0109,05,2016,2,false,HYDROCODON,8367.000,277.000000000,4494.67,4466.20,28.47
FFSU,AK,53746011001,53746,0110,01,2016,2,false,HYDROCODON,17050.000,206.000000000,5764.22,5763.22,1.00
FFSU,AK,53746011005,53746,0110,05,2016,2,false,HYDROCODON,11395.000,146.000000000,4124.99,4111.81,13.18
FFSU,AK,53746014501,53746,0145,01,2016,2,false,HYDROCODON,2782.000,49.000000000,1319.36,1319.36,0.00
FFSU,AK,57664012688,57664,0126,88,2016,2,false,HYDROCODON,7951.000,346.000000000,5545.65,5545.65,0.00
FFSU,AK,57664017088,57664,0170,88,2016,2,false,HYDROCODON,2446.000,37.000000000,909.21,909.21,0.00
FFSU,AK,57664017688,57664,0176,88,2016,2,false,HYDROCODON,4104.000,45.000000000,1325.93,1314.43,11.50
FFSU,AK,62037052401,62037,0524,01,2016,2,false,HYDROCODON,1325.000,29.000000000,722.52,720.21,2.31
FFSU,AK,64376064016,64376,0640,16,2016,2,false,HYDROCODON,32294.000,156.000000000,5785.63,5719.52,66.11
FFSU,AK,66689002301,66689,0023,01,2016,2,false,HYDROCODON,220.000,22.000000000,225.17,208.27,16.90
FFSU,AK,00121077216,00121,0772,16,2016,1,false,HYDROCODON,27111.000,130.000000000,4444.04,4409.43,34.61
FFSU,AK,00406012301,00406,0123,01,2016,1,false,HYDROCODON,72521.000,2655.000000000,32868.35,32832.91,35.44
FFSU,AK,00406012305,00406,0123,05,2016,1,false,HYDROCODON,3350.000,106.000000000,2382.55,2382.55,0.00
FFSU,AK,00406012401,00406,0124,01,2016,1,false,HYDROCODON,15366.000,327.000000000,4291.18,4291.18,0.00
FFSU,AK,00406012501,00406,0125,01,2016,1,false,HYDROCODON,52114.000,663.000000000,16299.44,16293.44,6.00
FFSU,AK,00406012505,00406,0125,05,2016,1,false,HYDROCODON,5035.000,60.000000000,1937.89,1937.89,0.00
FFSU,AK,00591260505,00591,2605,05,2016,1,false,HYDROCODON,11554.000,265.000000000,5175.75,5175.75,0.00
FFSU,AK,00591261201,00591,2612,01,2016,1,false,HYDROCODON,8868.000,106.000000000,3098.87,3098.87,0.00
FFSU,AK,00591261205,00591,2612,05,2016,1,false,HYDROCODON,46309.000,514.000000000,14701.10,14665.32,35.78
FFSU,AK,00591320201,00591,3202,01,2016,1,false,HYDROCODON,1999.000,62.000000000,938.23,936.95,1.28
FFSU,AK,00591320205,00591,3202,05,2016,1,false,HYDROCODON,33479.000,1320.000000000,18467.40,18406.37,61.03
FFSU,AK,00603388732,00603,3887,32,2016,1,false,HYDROCODON,4617.000,47.000000000,1722.27,1722.27,0.00
FFSU,AK,00603389021,00603,3890,21,2016,1,false,HYDROCODON,8922.000,295.000000000,5468.31,5454.04,14.27
FFSU,AK,00603389028,00603,3890,28,2016,1,false,HYDROCODON,292.000,36.000000000,552.79,552.79,0.00
FFSU,AK,00603389032,00603,3890,32,2016,1,false,HYDROCODON,1267.000,34.000000000,643.77,643.77,0.00
